#,Time,%Passes,Change,Test,Pass,Partial,Fail,Untested
13,Fri Apr 01 18:59:42 EDT 2022,42,0,A5SpecificStyleSuite,A5ExpectedCalls A5ExpectedSignatures GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIOneClientConnection GIPCRMIOneClientReadWriteNonAtomic GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast GIPCRMITwoClientConnection ,A5AccessModifiersMatched A5InterfaceAsType A5MnemonicNames A5NamedConstants A5PublicMethodsOverride A5TaggedClassesDefined GIPCRMIStaticArguments GIPCRMITwoClientReadWriteNonAtomic ,A5ExpectedInterfaces A5NoCheckstyleWarnings A5ProjectOrganization A5SpuriousCalls , ,
14,Fri Apr 01 18:59:43 EDT 2022,42,0,A5GeneralStyleSuite,A5ExpectedCalls A5ExpectedSignatures GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIOneClientConnection GIPCRMIOneClientReadWriteNonAtomic GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast GIPCRMITwoClientConnection ,A5AccessModifiersMatched A5InterfaceAsType A5MnemonicNames A5NamedConstants A5PublicMethodsOverride A5TaggedClassesDefined GIPCRMIStaticArguments GIPCRMITwoClientReadWriteNonAtomic ,A5ExpectedInterfaces A5NoCheckstyleWarnings A5ProjectOrganization A5SpuriousCalls , ,
15,Fri Apr 01 18:59:47 EDT 2022,42,0,A5SpecificStyleSuite,A5ExpectedCalls A5ExpectedSignatures GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIOneClientConnection GIPCRMIOneClientReadWriteNonAtomic GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast GIPCRMITwoClientConnection ,A5AccessModifiersMatched A5InterfaceAsType A5MnemonicNames A5NamedConstants A5PublicMethodsOverride A5TaggedClassesDefined GIPCRMIStaticArguments GIPCRMITwoClientReadWriteNonAtomic ,A5ExpectedInterfaces A5NoCheckstyleWarnings A5ProjectOrganization A5SpuriousCalls , ,
16,Fri Apr 01 19:03:16 EDT 2022,42,0,A5SpecificStyleSuite,A5ExpectedCalls A5ExpectedSignatures GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIOneClientConnection GIPCRMIOneClientReadWriteNonAtomic GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast GIPCRMITwoClientConnection ,A5AccessModifiersMatched A5InterfaceAsType A5MnemonicNames A5NamedConstants A5PublicMethodsOverride A5TaggedClassesDefined GIPCRMIStaticArguments GIPCRMITwoClientReadWriteNonAtomic ,A5ExpectedInterfaces A5NoCheckstyleWarnings A5ProjectOrganization A5SpuriousCalls , ,
17,Fri Apr 01 19:16:06 EDT 2022,38,-4,A5SpecificStyleSuite,A5SpuriousCalls+ GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIOneClientConnection GIPCRMIOneClientReadWriteNonAtomic GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast GIPCRMITwoClientConnection ,A5AccessModifiersMatched A5ExpectedCalls- A5ExpectedSignatures- A5InterfaceAsType A5MnemonicNames A5NamedConstants A5PublicMethodsOverride A5TaggedClassesDefined GIPCRMIStaticArguments GIPCRMITwoClientReadWriteNonAtomic ,A5ExpectedInterfaces A5NoCheckstyleWarnings A5ProjectOrganization , ,
18,Fri Apr 01 19:16:49 EDT 2022,42,4,A5SpecificStyleSuite,A5SpuriousCalls A5TaggedClassesDefined+ GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIOneClientConnection GIPCRMIOneClientReadWriteNonAtomic GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast GIPCRMITwoClientConnection ,A5AccessModifiersMatched A5ExpectedCalls A5ExpectedSignatures A5InterfaceAsType A5MnemonicNames A5NamedConstants A5PublicMethodsOverride GIPCRMIStaticArguments GIPCRMITwoClientReadWriteNonAtomic ,A5ExpectedInterfaces A5NoCheckstyleWarnings A5ProjectOrganization , ,
19,Fri Apr 01 19:16:54 EDT 2022,42,0,A5ExpectedInterfaces,A5SpuriousCalls A5TaggedClassesDefined GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIOneClientConnection GIPCRMIOneClientReadWriteNonAtomic GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast GIPCRMITwoClientConnection ,A5AccessModifiersMatched A5ExpectedCalls A5ExpectedSignatures A5InterfaceAsType A5MnemonicNames A5NamedConstants A5PublicMethodsOverride GIPCRMIStaticArguments GIPCRMITwoClientReadWriteNonAtomic ,A5ExpectedInterfaces A5NoCheckstyleWarnings A5ProjectOrganization , ,
20,Fri Apr 01 19:19:39 EDT 2022,42,0,A5SpecificStyleSuite,A5SpuriousCalls A5TaggedClassesDefined GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIOneClientConnection GIPCRMIOneClientReadWriteNonAtomic GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast GIPCRMITwoClientConnection ,A5AccessModifiersMatched A5ExpectedCalls A5ExpectedSignatures A5InterfaceAsType A5MnemonicNames A5NamedConstants A5PublicMethodsOverride GIPCRMIStaticArguments GIPCRMITwoClientReadWriteNonAtomic ,A5ExpectedInterfaces A5NoCheckstyleWarnings A5ProjectOrganization , ,
21,Fri Apr 01 19:21:09 EDT 2022,47,5,A5SpecificStyleSuite,A5ExpectedInterfaces+ A5SpuriousCalls A5TaggedClassesDefined GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIOneClientConnection GIPCRMIOneClientReadWriteNonAtomic GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast GIPCRMITwoClientConnection ,A5AccessModifiersMatched A5ExpectedCalls A5ExpectedSignatures A5InterfaceAsType A5MnemonicNames A5NamedConstants A5PublicMethodsOverride GIPCRMIStaticArguments GIPCRMITwoClientReadWriteNonAtomic ,A5NoCheckstyleWarnings A5ProjectOrganization , ,
22,Fri Apr 01 19:21:13 EDT 2022,47,0,A5ExpectedCalls,A5ExpectedInterfaces A5SpuriousCalls A5TaggedClassesDefined GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIOneClientConnection GIPCRMIOneClientReadWriteNonAtomic GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast GIPCRMITwoClientConnection ,A5AccessModifiersMatched A5ExpectedCalls A5ExpectedSignatures A5InterfaceAsType A5MnemonicNames A5NamedConstants A5PublicMethodsOverride GIPCRMIStaticArguments GIPCRMITwoClientReadWriteNonAtomic ,A5NoCheckstyleWarnings A5ProjectOrganization , ,
23,Fri Apr 01 19:29:59 EDT 2022,52,5,A5SpecificStyleSuite,A5ExpectedCalls+ A5ExpectedInterfaces A5SpuriousCalls A5TaggedClassesDefined GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIOneClientConnection GIPCRMIOneClientReadWriteNonAtomic GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast GIPCRMITwoClientConnection ,A5AccessModifiersMatched A5ExpectedSignatures A5InterfaceAsType A5MnemonicNames A5NamedConstants A5PublicMethodsOverride GIPCRMIStaticArguments GIPCRMITwoClientReadWriteNonAtomic ,A5NoCheckstyleWarnings A5ProjectOrganization , ,
24,Fri Apr 01 19:30:46 EDT 2022,52,0,A5GeneralStyleSuite,A5ExpectedCalls A5ExpectedInterfaces A5SpuriousCalls A5TaggedClassesDefined GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIOneClientConnection GIPCRMIOneClientReadWriteNonAtomic GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast GIPCRMITwoClientConnection ,A5AccessModifiersMatched A5ExpectedSignatures A5InterfaceAsType A5MnemonicNames A5NamedConstants A5PublicMethodsOverride GIPCRMIStaticArguments GIPCRMITwoClientReadWriteNonAtomic ,A5NoCheckstyleWarnings A5ProjectOrganization , ,
25,Fri Apr 01 19:32:08 EDT 2022,52,0,Assignment5OneClientSuite,A5ExpectedCalls A5ExpectedInterfaces A5SpuriousCalls A5TaggedClassesDefined GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIOneClientConnection GIPCRMIOneClientReadWriteNonAtomic GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast GIPCRMITwoClientConnection ,A5AccessModifiersMatched A5ExpectedSignatures A5InterfaceAsType A5MnemonicNames A5NamedConstants A5PublicMethodsOverride GIPCRMIStaticArguments GIPCRMITwoClientReadWriteNonAtomic ,A5NoCheckstyleWarnings A5ProjectOrganization , ,
26,Fri Apr 01 19:32:11 EDT 2022,52,0,GIPCRMIStaticArguments,A5ExpectedCalls A5ExpectedInterfaces A5SpuriousCalls A5TaggedClassesDefined GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIOneClientConnection GIPCRMIOneClientReadWriteNonAtomic GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast GIPCRMITwoClientConnection ,A5AccessModifiersMatched A5ExpectedSignatures A5InterfaceAsType A5MnemonicNames A5NamedConstants A5PublicMethodsOverride GIPCRMIStaticArguments GIPCRMITwoClientReadWriteNonAtomic ,A5NoCheckstyleWarnings A5ProjectOrganization , ,
27,Fri Apr 01 19:37:23 EDT 2022,52,0,Assignment5TwoClientSuite,A5ExpectedCalls A5ExpectedInterfaces A5SpuriousCalls A5TaggedClassesDefined GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIOneClientConnection GIPCRMIOneClientReadWriteNonAtomic GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast GIPCRMITwoClientConnection ,A5AccessModifiersMatched A5ExpectedSignatures A5InterfaceAsType A5MnemonicNames A5NamedConstants A5PublicMethodsOverride GIPCRMIStaticArguments GIPCRMITwoClientReadWriteNonAtomic ,A5NoCheckstyleWarnings A5ProjectOrganization , ,
28,Fri Apr 01 20:23:02 EDT 2022,57,5,A5GeneralStyleSuite,A5ExpectedCalls A5ExpectedInterfaces A5NamedConstants+ A5SpuriousCalls A5TaggedClassesDefined GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIOneClientConnection GIPCRMIOneClientReadWriteNonAtomic GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast GIPCRMITwoClientConnection ,A5AccessModifiersMatched A5ExpectedSignatures A5InterfaceAsType A5MnemonicNames A5PublicMethodsOverride GIPCRMIStaticArguments GIPCRMITwoClientReadWriteNonAtomic ,A5NoCheckstyleWarnings A5ProjectOrganization , ,
29,Fri Apr 01 20:23:09 EDT 2022,57,0,A5PublicMethodsOverride,A5ExpectedCalls A5ExpectedInterfaces A5NamedConstants A5SpuriousCalls A5TaggedClassesDefined GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIOneClientConnection GIPCRMIOneClientReadWriteNonAtomic GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast GIPCRMITwoClientConnection ,A5AccessModifiersMatched A5ExpectedSignatures A5InterfaceAsType A5MnemonicNames A5PublicMethodsOverride GIPCRMIStaticArguments GIPCRMITwoClientReadWriteNonAtomic ,A5NoCheckstyleWarnings A5ProjectOrganization , ,
30,Fri Apr 01 20:24:29 EDT 2022,61,4,A5GeneralStyleSuite,A5ExpectedCalls A5ExpectedInterfaces A5NamedConstants A5PublicMethodsOverride+ A5SpuriousCalls A5TaggedClassesDefined GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIOneClientConnection GIPCRMIOneClientReadWriteNonAtomic GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast GIPCRMITwoClientConnection ,A5AccessModifiersMatched A5ExpectedSignatures A5InterfaceAsType A5MnemonicNames GIPCRMIStaticArguments GIPCRMITwoClientReadWriteNonAtomic ,A5NoCheckstyleWarnings A5ProjectOrganization , ,
31,Fri Apr 01 20:24:41 EDT 2022,57,-4,A5SpecificStyleSuite,A5ExpectedInterfaces A5NamedConstants A5PublicMethodsOverride A5SpuriousCalls A5TaggedClassesDefined GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIOneClientConnection GIPCRMIOneClientReadWriteNonAtomic GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast GIPCRMITwoClientConnection ,A5AccessModifiersMatched A5ExpectedCalls- A5ExpectedSignatures A5InterfaceAsType A5MnemonicNames GIPCRMIStaticArguments GIPCRMITwoClientReadWriteNonAtomic ,A5NoCheckstyleWarnings A5ProjectOrganization , ,
32,Fri Apr 01 20:26:09 EDT 2022,57,0,Assignment5OneClientSuite,A5ExpectedInterfaces A5NamedConstants A5PublicMethodsOverride A5SpuriousCalls A5TaggedClassesDefined GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIOneClientConnection GIPCRMIOneClientReadWriteNonAtomic GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast GIPCRMITwoClientConnection ,A5AccessModifiersMatched A5ExpectedCalls A5ExpectedSignatures A5InterfaceAsType A5MnemonicNames GIPCRMIStaticArguments GIPCRMITwoClientReadWriteNonAtomic ,A5NoCheckstyleWarnings A5ProjectOrganization , ,
33,Fri Apr 01 20:26:43 EDT 2022,57,0,A5GeneralStyleSuite,A5ExpectedInterfaces A5NamedConstants A5PublicMethodsOverride A5SpuriousCalls A5TaggedClassesDefined GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIOneClientConnection GIPCRMIOneClientReadWriteNonAtomic GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast GIPCRMITwoClientConnection ,A5AccessModifiersMatched A5ExpectedCalls A5ExpectedSignatures A5InterfaceAsType A5MnemonicNames GIPCRMIStaticArguments GIPCRMITwoClientReadWriteNonAtomic ,A5NoCheckstyleWarnings A5ProjectOrganization , ,
34,Fri Apr 01 20:26:46 EDT 2022,61,4,A5SpecificStyleSuite,A5ExpectedCalls+ A5ExpectedInterfaces A5NamedConstants A5PublicMethodsOverride A5SpuriousCalls A5TaggedClassesDefined GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIOneClientConnection GIPCRMIOneClientReadWriteNonAtomic GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast GIPCRMITwoClientConnection ,A5AccessModifiersMatched A5ExpectedSignatures A5InterfaceAsType A5MnemonicNames GIPCRMIStaticArguments GIPCRMITwoClientReadWriteNonAtomic ,A5NoCheckstyleWarnings A5ProjectOrganization , ,
35,Fri Apr 01 20:28:11 EDT 2022,61,0,Assignment5OneClientSuite,A5ExpectedCalls A5ExpectedInterfaces A5NamedConstants A5PublicMethodsOverride A5SpuriousCalls A5TaggedClassesDefined GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIOneClientConnection GIPCRMIOneClientReadWriteNonAtomic GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast GIPCRMITwoClientConnection ,A5AccessModifiersMatched A5ExpectedSignatures A5InterfaceAsType A5MnemonicNames GIPCRMIStaticArguments GIPCRMITwoClientReadWriteNonAtomic ,A5NoCheckstyleWarnings A5ProjectOrganization , ,
36,Fri Apr 01 20:33:12 EDT 2022,61,0,Assignment5TwoClientSuite,A5ExpectedCalls A5ExpectedInterfaces A5NamedConstants A5PublicMethodsOverride A5SpuriousCalls A5TaggedClassesDefined GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIOneClientConnection GIPCRMIOneClientReadWriteNonAtomic GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast GIPCRMITwoClientConnection ,A5AccessModifiersMatched A5ExpectedSignatures A5InterfaceAsType A5MnemonicNames GIPCRMIStaticArguments GIPCRMITwoClientReadWriteNonAtomic ,A5NoCheckstyleWarnings A5ProjectOrganization , ,
37,Fri Apr 01 20:46:29 EDT 2022,61,0,GIPCRMITwoClientReadWriteNonAtomic,A5ExpectedCalls A5ExpectedInterfaces A5NamedConstants A5PublicMethodsOverride A5SpuriousCalls A5TaggedClassesDefined GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIOneClientConnection GIPCRMIOneClientReadWriteNonAtomic GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast GIPCRMITwoClientConnection ,A5AccessModifiersMatched A5ExpectedSignatures A5InterfaceAsType A5MnemonicNames GIPCRMIStaticArguments GIPCRMITwoClientReadWriteNonAtomic ,A5NoCheckstyleWarnings A5ProjectOrganization , ,
38,Fri Apr 01 20:46:55 EDT 2022,61,0,A5InterfaceAsType,A5ExpectedCalls A5ExpectedInterfaces A5NamedConstants A5PublicMethodsOverride A5SpuriousCalls A5TaggedClassesDefined GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIOneClientConnection GIPCRMIOneClientReadWriteNonAtomic GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast GIPCRMITwoClientConnection ,A5AccessModifiersMatched A5ExpectedSignatures A5InterfaceAsType A5MnemonicNames GIPCRMIStaticArguments GIPCRMITwoClientReadWriteNonAtomic ,A5NoCheckstyleWarnings A5ProjectOrganization , ,
39,Fri Apr 01 20:46:57 EDT 2022,61,0,A5MnemonicNames,A5ExpectedCalls A5ExpectedInterfaces A5NamedConstants A5PublicMethodsOverride A5SpuriousCalls A5TaggedClassesDefined GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIOneClientConnection GIPCRMIOneClientReadWriteNonAtomic GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast GIPCRMITwoClientConnection ,A5AccessModifiersMatched A5ExpectedSignatures A5InterfaceAsType A5MnemonicNames GIPCRMIStaticArguments GIPCRMITwoClientReadWriteNonAtomic ,A5NoCheckstyleWarnings A5ProjectOrganization , ,
