Id,Prediction,Date,File,StartTime,ElapsedTime,BusyTime,Commands,editOrInsertPercentage,debugPercentage,navigationPercentage,focusPercentage,removePercentage,editPercentage,COMMAND_RATE,NAVIGATION_RATE,DEBUG_RATE,FOCUS_RATE,EDIT_RATE,REMOVE_RATE,INSERT_RATE,webLinkTimes,Web Page Visits
13,,Tue Feb 15 14:08:04 EST 2022,TokenCounterSlave.java,1644952084850,14100,0,(F)2(I)1(F)2(I)1(F)2(I)1(F)2(I)1(F)2(I)3,0.4117647058823529,0.0,0.0,58.82352941176471,0.0,0.0,1.2142857142857142,0.0,0.0,0.7142857142857143,0.0,0.0,0.5,0.0,[]
14,,Tue Feb 15 14:08:19 EST 2022,TokenCounterSlave.java,1644952099097,13327,0,(I)10(R)3(I)4(F)2,0.7368421052631579,0.0,0.0,10.526315789473683,0.0,0.0,1.4615384615384615,0.0,0.0,0.15384615384615385,0.0,0.23076923076923078,1.0769230769230769,0.0,[]
15,,Tue Feb 15 14:08:32 EST 2022,TokenCounterSlave.java,1644952112538,77462,0,(F)2(D)1(I)2,0.4,20.0,0.0,40.0,0.0,0.0,0.06493506493506493,0.0,0.012987012987012988,0.025974025974025976,0.0,0.0,0.025974025974025976,0.0,[]
16,,Tue Feb 15 14:09:50 EST 2022,TokenCounterSlave.java,1644952190000,-99316,-99316,(I)14(F)2(I)1,0.8823529411764706,0.0,0.0,11.76470588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
17,,Tue Feb 15 14:08:21 EST 2022,TokenCounterSlave.java,1644952101480,160183,0,(I)1(R)1(I)2(R)1(I)2(R)2(I)2(R)7,0.3888888888888889,0.0,0.0,0.0,0.0,0.0,0.1125,0.0,0.0,0.0,0.0,0.06875,0.04375,0.0,[]
18,,Tue Feb 15 14:11:01 EST 2022,TokenCounterPartitioner.java,1644952261671,158713,0,(I)1(F)2(I)1(F)4,0.25,0.0,0.0,75.0,0.0,0.0,0.05063291139240506,0.0,0.0,0.0379746835443038,0.0,0.0,0.012658227848101266,9.0,[1644952336198 1 GitHub https://github.com/, 1644952339477 1 lkh9908 (Kaihao Liu) https://github.com/lkh9908, 1644952341191 1 Your Followers https://github.com/lkh9908?tab=followers, 1644952343477 1 Who You뭨e Following https://github.com/lkh9908?tab=following, 1644952367692 2 zhongrui chen unc github - Google ?? https://www.google.com/search?q=zhongrui+chen+unc+github&rlz=1C1FQRR_enJP961__961&oq=zhongrui+chen+unc+git&aqs=chrome.1.69i57j33i160l2.5106j0j4&sourceid=chrome&ie=UTF-8, 1644952371869 2 jcpwfloi (Zhongrui Chen) https://github.com/jcpwfloi, 1644952372959 2 jcpwfloi (Zhongrui Chen) / Repositories https://github.com/jcpwfloi?tab=repositories, 1644952397805 1 jcpwfloi (Zhongrui Chen) / Repositories https://github.com/jcpwfloi?after=Y3Vyc29yOnYyOpK5MjAxMy0xMC0xNlQxMzoxMDowMi0wNDowMM4A0EAI&tab=repositories, 1644952407680 2 jcpwfloi (Zhongrui Chen) / Repositories https://github.com/jcpwfloi?tab=repositories&q=533&type=&language=&sort=]
19,,Tue Feb 15 14:13:40 EST 2022,TokenCounterPartitioner.java,1644952420384,96644,0,(I)3(F)2(I)10,0.8666666666666667,0.0,0.0,13.333333333333334,0.0,0.0,0.15625,0.0,0.0,0.020833333333333332,0.0,0.0,0.13541666666666666,14.0,[1644952470947 9 pdewan https://github.com/pdewan, 1644952430500 2 github - Google ?? https://www.google.com/search?q=github&rlz=1C1FQRR_enJP961__961&sxsrf=APq-WBtjctFAXuev1YverGVT2yBIK3NXyw%3A1644952424219&ei=aPsLYt3mDKjM0PEPi-y_0Ac&ved=0ahUKEwjduquntYL2AhUoJjQIHQv2D3oQ4dUDCA4&uact=5&oq=github&gs_lcp=Cgdnd3Mtd2l6EAMyCwguEMcBENEDEMsBMgUIABDLATIFCAAQywEyBQgAEMsBMgUIABDLATIFCAAQywEyBQgAEMsBMgUIABDLATIFCAAQywEyBQgAEMsBOgQIIxAnOgQIABBDOgsILhCABBDHARDRAzoFCAAQgAQ6DgguEIAEEMcBEKMCENQCOggILhCABBDUAjoKCC4QxwEQ0QMQQ0oECEEYAEoECEYYAFAAWO0IYMIOaABwAHgAgAF-iAGQBZIBAzEuNZgBAKABAcABAQ&sclient=gws-wiz, 1644952433229 2 github dewan - Google ?? https://www.google.com/search?q=github+dewan&rlz=1C1FQRR_enJP961__961&sxsrf=APq-WBuKlvmbk4a5Mg1tWi2p5p37xBdNVA%3A1644952429029&ei=bfsLYoOfAfTL0PEP4KGQiA4&ved=0ahUKEwjDidGptYL2AhX0JTQIHeAQBOEQ4dUDCA4&uact=5&oq=github+dewan&gs_lcp=Cgdnd3Mtd2l6EAMyBggAEAgQHjoHCAAQRxCwAzoFCAAQywE6BwgAEIAEEAw6BwgAEAoQywE6BAgAEB5KBAhBGABKBAhGGABQZVijCWDkCmgBcAF4AIABbogB4wSSAQMyLjSYAQCgAQHIAQnAAQE&sclient=gws-wiz, 1644952438129 2 github prusan dewan - Google ?? https://www.google.com/search?q=github+prusan+dewan&rlz=1C1FQRR_enJP961__961&sxsrf=APq-WBtSUNNwD43-fsZxEJoFykWIOIcqkg%3A1644952432092&ei=cPsLYtqABYKz0PEP0NWxqA8&ved=0ahUKEwja-IurtYL2AhWCGTQIHdBqDPUQ4dUDCA4&uact=5&oq=github+prusan+dewan&gs_lcp=Cgdnd3Mtd2l6EAM6CQgAELADEAgQHkoECEEYAUoECEYYAFDFBFjuDWCsD2gBcAB4AIABeYgBjQaSAQMwLjeYAQCgAQHIAQHAAQE&sclient=gws-wiz, 1644952449668 4 github prusan dewan unc - Google ?? https://www.google.com/search?q=github+prusan+dewan+unc&rlz=1C1FQRR_enJP961__961&sxsrf=APq-WBsNht6SZecABBnCFHjHlxua3NO-1A%3A1644952436678&ei=dPsLYsnoKPbB0PEP7uCI8AU&ved=0ahUKEwjJ8qOttYL2AhX2IDQIHW4wAl4Q4dUDCA4&uact=5&oq=github+prusan+dewan+unc&gs_lcp=Cgdnd3Mtd2l6EAM6BwghEAoQoAFKBAhBGAFKBAhGGABQW1jIBmCDCGgBcAB4AIABkAGIAeYDkgEDMC40mAEAoAEBwAEB&sclient=gws-wiz, 1644952445947 1 Prasun Dewan https://www.cs.unc.edu/~dewan/, 1644952449090 2 github prusa dewan unc - Google ?? https://www.google.com/search?rlz=1C1FQRR_enJP961__961&sxsrf=APq-WBttiNQ0VxZMWIXcaCWN0pAOx5hh5A:1644952442789&q=github+prusa+dewan+unc&spell=1&sa=X&ved=2ahUKEwjVyJiwtYL2AhVAHTQIHe5YCHIQBSgAegQIARA4&biw=1536&bih=714&dpr=1.25, 1644952463977 2 github prasun dewan unc - Google ?? https://www.google.com/search?q=github+prasun+dewan+unc&rlz=1C1FQRR_enJP961__961&sxsrf=APq-WBttiNQ0VxZMWIXcaCWN0pAOx5hh5A%3A1644952442789&ei=evsLYtWjL8C60PEP7rGhkAc&ved=0ahUKEwjVyJiwtYL2AhVAHTQIHe5YCHIQ4dUDCA4&uact=5&oq=github+prasun+dewan+unc&gs_lcp=Cgdnd3Mtd2l6EAM6BwgjELADECc6BwgAEEcQsANKBAhBGABKBAhGGABQvAVYlRNgrRVoAXABeACAAXyIAboDkgEDMS4zmAEAoAEByAEIwAEB&sclient=gws-wiz, 1644952466190 1 Prasun Dewan https://www.cs.unc.edu/~dewan/github.html, 1644952468981 1 pdewan/ObjectEditor: ObjectEditor Code minus VirtualToolkit and Util https://github.com/pdewan/ObjectEditor, 1644952479035 1 Search � user:pdewan tracePartitionAssigned https://github.com/users/pdewan/search?q=tracePartitionAssigned, 1644952480233 2 Search � user:pdewan tracePartitionAssigned https://github.com/search?q=user%3Apdewan+tracePartitionAssigned, 1644952480744 2 Search � user:pdewan tracePartitionAssigned https://github.com/search?q=user%3Apdewan+tracePartitionAssigned&type=code]
20,,Tue Feb 15 14:15:17 EST 2022,TokenCounterPartitioner.java,1644952517028,32835,0,(I)3(F)2(I)10,0.8666666666666667,0.0,0.0,13.333333333333334,0.0,0.0,0.46875,0.0,0.0,0.0625,0.0,0.0,0.40625,0.0,[]
21,,Tue Feb 15 14:15:49 EST 2022,TokenCounterPartitioner.java,1644952549987,44986,0,(I)20,1.0,0.0,0.0,0.0,0.0,0.0,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.45454545454545453,0.0,[]
22,,Tue Feb 15 14:16:34 EST 2022,TokenCounterSlave.java,1644952594988,-332081,-332081,(I)16(R)1(I)1(R)1(I)1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
23,,Tue Feb 15 14:11:03 EST 2022,Partitioner.java,1644952263789,381362,0,(R)2(I)15,0.8823529411764706,0.0,0.0,0.0,0.0,0.0,0.04461942257217848,0.0,0.0,0.0,0.0,0.005249343832020997,0.03937007874015748,23.0,[1644952470947 9 pdewan https://github.com/pdewan, 1644952336198 1 GitHub https://github.com/, 1644952339477 1 lkh9908 (Kaihao Liu) https://github.com/lkh9908, 1644952341191 1 Your Followers https://github.com/lkh9908?tab=followers, 1644952343477 1 Who You뭨e Following https://github.com/lkh9908?tab=following, 1644952367692 2 zhongrui chen unc github - Google ?? https://www.google.com/search?q=zhongrui+chen+unc+github&rlz=1C1FQRR_enJP961__961&oq=zhongrui+chen+unc+git&aqs=chrome.1.69i57j33i160l2.5106j0j4&sourceid=chrome&ie=UTF-8, 1644952371869 2 jcpwfloi (Zhongrui Chen) https://github.com/jcpwfloi, 1644952372959 2 jcpwfloi (Zhongrui Chen) / Repositories https://github.com/jcpwfloi?tab=repositories, 1644952397805 1 jcpwfloi (Zhongrui Chen) / Repositories https://github.com/jcpwfloi?after=Y3Vyc29yOnYyOpK5MjAxMy0xMC0xNlQxMzoxMDowMi0wNDowMM4A0EAI&tab=repositories, 1644952407680 2 jcpwfloi (Zhongrui Chen) / Repositories https://github.com/jcpwfloi?tab=repositories&q=533&type=&language=&sort=, 1644952430500 2 github - Google ?? https://www.google.com/search?q=github&rlz=1C1FQRR_enJP961__961&sxsrf=APq-WBtjctFAXuev1YverGVT2yBIK3NXyw%3A1644952424219&ei=aPsLYt3mDKjM0PEPi-y_0Ac&ved=0ahUKEwjduquntYL2AhUoJjQIHQv2D3oQ4dUDCA4&uact=5&oq=github&gs_lcp=Cgdnd3Mtd2l6EAMyCwguEMcBENEDEMsBMgUIABDLATIFCAAQywEyBQgAEMsBMgUIABDLATIFCAAQywEyBQgAEMsBMgUIABDLATIFCAAQywEyBQgAEMsBOgQIIxAnOgQIABBDOgsILhCABBDHARDRAzoFCAAQgAQ6DgguEIAEEMcBEKMCENQCOggILhCABBDUAjoKCC4QxwEQ0QMQQ0oECEEYAEoECEYYAFAAWO0IYMIOaABwAHgAgAF-iAGQBZIBAzEuNZgBAKABAcABAQ&sclient=gws-wiz, 1644952433229 2 github dewan - Google ?? https://www.google.com/search?q=github+dewan&rlz=1C1FQRR_enJP961__961&sxsrf=APq-WBuKlvmbk4a5Mg1tWi2p5p37xBdNVA%3A1644952429029&ei=bfsLYoOfAfTL0PEP4KGQiA4&ved=0ahUKEwjDidGptYL2AhX0JTQIHeAQBOEQ4dUDCA4&uact=5&oq=github+dewan&gs_lcp=Cgdnd3Mtd2l6EAMyBggAEAgQHjoHCAAQRxCwAzoFCAAQywE6BwgAEIAEEAw6BwgAEAoQywE6BAgAEB5KBAhBGABKBAhGGABQZVijCWDkCmgBcAF4AIABbogB4wSSAQMyLjSYAQCgAQHIAQnAAQE&sclient=gws-wiz, 1644952438129 2 github prusan dewan - Google ?? https://www.google.com/search?q=github+prusan+dewan&rlz=1C1FQRR_enJP961__961&sxsrf=APq-WBtSUNNwD43-fsZxEJoFykWIOIcqkg%3A1644952432092&ei=cPsLYtqABYKz0PEP0NWxqA8&ved=0ahUKEwja-IurtYL2AhWCGTQIHdBqDPUQ4dUDCA4&uact=5&oq=github+prusan+dewan&gs_lcp=Cgdnd3Mtd2l6EAM6CQgAELADEAgQHkoECEEYAUoECEYYAFDFBFjuDWCsD2gBcAB4AIABeYgBjQaSAQMwLjeYAQCgAQHIAQHAAQE&sclient=gws-wiz, 1644952449668 4 github prusan dewan unc - Google ?? https://www.google.com/search?q=github+prusan+dewan+unc&rlz=1C1FQRR_enJP961__961&sxsrf=APq-WBsNht6SZecABBnCFHjHlxua3NO-1A%3A1644952436678&ei=dPsLYsnoKPbB0PEP7uCI8AU&ved=0ahUKEwjJ8qOttYL2AhX2IDQIHW4wAl4Q4dUDCA4&uact=5&oq=github+prusan+dewan+unc&gs_lcp=Cgdnd3Mtd2l6EAM6BwghEAoQoAFKBAhBGAFKBAhGGABQW1jIBmCDCGgBcAB4AIABkAGIAeYDkgEDMC40mAEAoAEBwAEB&sclient=gws-wiz, 1644952445947 1 Prasun Dewan https://www.cs.unc.edu/~dewan/, 1644952449090 2 github prusa dewan unc - Google ?? https://www.google.com/search?rlz=1C1FQRR_enJP961__961&sxsrf=APq-WBttiNQ0VxZMWIXcaCWN0pAOx5hh5A:1644952442789&q=github+prusa+dewan+unc&spell=1&sa=X&ved=2ahUKEwjVyJiwtYL2AhVAHTQIHe5YCHIQBSgAegQIARA4&biw=1536&bih=714&dpr=1.25, 1644952463977 2 github prasun dewan unc - Google ?? https://www.google.com/search?q=github+prasun+dewan+unc&rlz=1C1FQRR_enJP961__961&sxsrf=APq-WBttiNQ0VxZMWIXcaCWN0pAOx5hh5A%3A1644952442789&ei=evsLYtWjL8C60PEP7rGhkAc&ved=0ahUKEwjVyJiwtYL2AhVAHTQIHe5YCHIQ4dUDCA4&uact=5&oq=github+prasun+dewan+unc&gs_lcp=Cgdnd3Mtd2l6EAM6BwgjELADECc6BwgAEEcQsANKBAhBGABKBAhGGABQvAVYlRNgrRVoAXABeACAAXyIAboDkgEDMS4zmAEAoAEByAEIwAEB&sclient=gws-wiz, 1644952466190 1 Prasun Dewan https://www.cs.unc.edu/~dewan/github.html, 1644952468981 1 pdewan/ObjectEditor: ObjectEditor Code minus VirtualToolkit and Util https://github.com/pdewan/ObjectEditor, 1644952479035 1 Search � user:pdewan tracePartitionAssigned https://github.com/users/pdewan/search?q=tracePartitionAssigned, 1644952480233 2 Search � user:pdewan tracePartitionAssigned https://github.com/search?q=user%3Apdewan+tracePartitionAssigned, 1644952480744 2 Search � user:pdewan tracePartitionAssigned https://github.com/search?q=user%3Apdewan+tracePartitionAssigned&type=code]
24,,Tue Feb 15 14:17:28 EST 2022,TokenCounterPartitioner.java,1644952648430,14894,0,(I)17,1.0,0.0,0.0,0.0,0.0,0.0,1.2142857142857142,0.0,0.0,0.0,0.0,0.0,1.2142857142857142,0.0,[]
25,,Tue Feb 15 14:17:43 EST 2022,TokenCounterPartitioner.java,1644952663468,10588,0,(I)18,1.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,1.8,0.0,[]
26,,Tue Feb 15 14:17:54 EST 2022,RunSpring22Assignment2Tests.java,1644952674102,18555,0,(I)1(R)1(I)13,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.05555555555555555,0.7777777777777778,0.0,[]
27,,Tue Feb 15 14:18:12 EST 2022,RunSpring22Assignment2Tests.java,1644952692751,22950,0,(I)2(D)1(F)6,0.2222222222222222,11.11111111111111,0.0,66.66666666666666,0.0,0.0,0.4090909090909091,0.0,0.045454545454545456,0.2727272727272727,0.0,0.0,0.09090909090909091,0.0,[]
28,,Tue Feb 15 14:18:35 EST 2022,TokenCounterBarrier.java,1644952715701,63693,0,(F)6(I)9,0.6,0.0,0.0,40.0,0.0,0.0,0.23809523809523808,0.0,0.0,0.09523809523809523,0.0,0.0,0.14285714285714285,0.0,[]
29,,Tue Feb 15 14:19:40 EST 2022,TokenCounterJoiner.java,1644952780241,29770,0,(I)18,1.0,0.0,0.0,0.0,0.0,0.0,0.6206896551724138,0.0,0.0,0.0,0.0,0.0,0.6206896551724138,0.0,[]
30,,Tue Feb 15 14:20:26 EST 2022,TokenCounterJoiner.java,1644952826367,-181365,-181365,(I)16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
31,,Tue Feb 15 14:17:31 EST 2022,TokenCounterJoiner.java,1644952651723,213532,0,(I)4(R)1(I)9(F)2,0.8125,0.0,0.0,12.5,0.0,0.0,0.07511737089201878,0.0,0.0,0.009389671361502348,0.0,0.004694835680751174,0.06103286384976526,0.0,[]
32,,Tue Feb 15 14:21:05 EST 2022,TokenCounterJoiner.java,1644952865255,176829,0,(I)8(F)2(I)6,0.875,0.0,0.0,12.5,0.0,0.0,0.09090909090909091,0.0,0.0,0.011363636363636364,0.0,0.0,0.07954545454545454,0.0,[]
33,,Tue Feb 15 14:24:04 EST 2022,TokenCounterJoiner.java,1644953044975,17931,0,(I)1(R)10(I)11,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,1.2941176470588236,0.0,0.0,0.0,0.0,0.5882352941176471,0.7058823529411765,0.0,[]
34,,Tue Feb 15 14:24:23 EST 2022,TokenCounterJoiner.java,1644953063114,12847,0,(I)1(R)12(I)9,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,1.8333333333333333,0.0,0.0,0.0,0.0,1.0,0.8333333333333334,0.0,[]
35,,Tue Feb 15 14:24:35 EST 2022,TokenCounterJoiner.java,1644953075961,39394,0,(F)2(I)14,0.875,0.0,0.0,12.5,0.0,0.0,0.41025641025641024,0.0,0.0,0.05128205128205128,0.0,0.0,0.358974358974359,0.0,[]
36,,Tue Feb 15 14:25:26 EST 2022,TokenCounterJoiner.java,1644953126541,8122,8122,(I)4(R)1(I)1(R)1(I)15,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,2.75,0.0,0.0,0.0,0.0,0.25,2.5,0.0,[]
37,,Tue Feb 15 14:25:34 EST 2022,TokenCounterJoiner.java,1644953134823,9158,9158,(I)20,1.0,0.0,0.0,0.0,0.0,0.0,2.2222222222222223,0.0,0.0,0.0,0.0,0.0,2.2222222222222223,0.0,[]
38,,Tue Feb 15 14:25:43 EST 2022,TokenCounterBarrier.java,1644953143991,35024,0,(I)9(F)2(I)1(R)1,0.7692307692307693,0.0,0.0,15.384615384615385,0.0,0.0,0.37142857142857144,0.0,0.0,0.05714285714285714,0.0,0.02857142857142857,0.2857142857142857,0.0,[]
39,,Tue Feb 15 14:26:19 EST 2022,TokenCounterJoiner.java,1644953179015,54239,0,(I)1(R)2(I)13,0.875,0.0,0.0,0.0,0.0,0.0,0.2962962962962963,0.0,0.0,0.0,0.0,0.037037037037037035,0.25925925925925924,0.0,[]
40,,Tue Feb 15 14:27:13 EST 2022,TokenCounterJoiner.java,1644953233896,20048,0,(I)10(F)2(I)1(R)4,0.6470588235294118,0.0,0.0,11.76470588235294,0.0,0.0,0.85,0.0,0.0,0.1,0.0,0.2,0.55,0.0,[]
41,,Tue Feb 15 14:27:34 EST 2022,TokenCounterJoiner.java,1644953254253,-14158,-14158,(R)2(I)4(R)1(I)1(R)2(I)7,0.7058823529411765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
42,,Tue Feb 15 14:27:26 EST 2022,TokenCounterJoiner.java,1644953246896,26088,0,(R)1(I)1(R)1(I)1(R)1(I)1(R)4,0.3,0.0,0.0,0.0,0.0,0.0,0.38461538461538464,0.0,0.0,0.0,0.0,0.2692307692307692,0.11538461538461539,0.0,[]
43,,Tue Feb 15 14:27:53 EST 2022,TokenCounterJoiner.java,1644953273175,5444,5444,(R)14(I)8,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,2.8,1.6,0.0,[]
44,,Tue Feb 15 14:27:59 EST 2022,TokenCounterJoiner.java,1644953279311,-16754,-16754,(I)12(R)1,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
45,,Tue Feb 15 14:27:42 EST 2022,TokenCounterJoiner.java,1644953262938,67968,0,(I)2(R)1(I)1(R)1(I)2(R)1(I)1(R)1(I)7(R)1(I)6,0.7916666666666666,0.0,0.0,0.0,0.0,0.0,0.3582089552238806,0.0,0.0,0.0,0.0,0.07462686567164178,0.2835820895522388,0.0,[]
46,,Tue Feb 15 14:28:50 EST 2022,TokenCounterJoiner.java,1644953330986,7129,7129,(I)7(R)1(I)4(R)4(I)1(R)1(I)6,0.75,0.0,0.0,0.0,0.0,0.0,3.4285714285714284,0.0,0.0,0.0,0.0,0.8571428571428571,2.5714285714285716,0.0,[]
47,,Tue Feb 15 14:28:58 EST 2022,TokenCounterJoiner.java,1644953338235,8913,8913,(I)22,1.0,0.0,0.0,0.0,0.0,0.0,2.75,0.0,0.0,0.0,0.0,0.0,2.75,0.0,[]
48,,Tue Feb 15 14:29:07 EST 2022,TokenCounterJoiner.java,1644953347350,10276,0,(I)10(R)1(I)1(F)2,0.7857142857142857,0.0,0.0,14.285714285714285,0.0,0.0,1.4,0.0,0.0,0.2,0.0,0.1,1.1,0.0,[]
49,,Tue Feb 15 14:29:17 EST 2022,TokenCounterModel.java,1644953357626,136794,0,(I)7(F)4,0.6363636363636364,0.0,0.0,36.36363636363637,0.0,0.0,0.08088235294117647,0.0,0.0,0.029411764705882353,0.0,0.0,0.051470588235294115,0.0,[]
50,,Tue Feb 15 14:31:34 EST 2022,TokenCounterModel.java,1644953494420,17806,0,(F)10,0.0,0.0,0.0,100.0,0.0,0.0,0.5882352941176471,0.0,0.0,0.5882352941176471,0.0,0.0,0.0,0.0,[]
51,,Tue Feb 15 14:31:52 EST 2022,TokenCounterModel.java,1644953512259,37807,0,(I)1(F)4(I)1(F)5,0.18181818181818182,0.0,0.0,81.81818181818183,0.0,0.0,0.2972972972972973,0.0,0.0,0.24324324324324326,0.0,0.0,0.05405405405405406,0.0,[]
52,,Tue Feb 15 14:32:30 EST 2022,TokenCounterModel.java,1644953550151,14299,0,(F)5(I)1(F)9,0.06666666666666667,0.0,0.0,93.33333333333333,0.0,0.0,1.0714285714285714,0.0,0.0,1.0,0.0,0.0,0.07142857142857142,0.0,[]
53,,Tue Feb 15 14:32:44 EST 2022,TokenCounterModel.java,1644953564552,-14387,-14387,(F)5(I)1(R)1(I)12,0.6842105263157895,0.0,0.0,26.31578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
54,,Tue Feb 15 14:32:31 EST 2022,TokenCounterModel.java,1644953551476,25907,0,(I)9(F)9,0.5,0.0,0.0,50.0,0.0,0.0,0.72,0.0,0.0,0.36,0.0,0.0,0.36,0.0,[]
55,,Tue Feb 15 14:32:57 EST 2022,TokenCounterModel.java,1644953577490,15950,0,(F)12,0.0,0.0,0.0,100.0,0.0,0.0,0.8,0.0,0.0,0.8,0.0,0.0,0.0,0.0,[]
56,,Tue Feb 15 14:33:13 EST 2022,TokenCounterModel.java,1644953593558,158458,0,(F)7(I)1(F)2(I)1,0.18181818181818182,0.0,0.0,81.81818181818183,0.0,0.0,0.06962025316455696,0.0,0.0,0.056962025316455694,0.0,0.0,0.012658227848101266,0.0,[]
57,,Tue Feb 15 14:35:52 EST 2022,TokenCounterModel.java,1644953752016,79640,0,(I)3(F)1(N)9(F)2(N)1,0.1875,0.0,62.5,18.75,0.0,0.0,0.20253164556962025,0.12658227848101267,0.0,0.0379746835443038,0.0,0.0,0.0379746835443038,0.0,[]
