Id,Prediction,Date,File,StartTime,ElapsedTime,BusyTime,Commands,editOrInsertPercentage,debugPercentage,navigationPercentage,focusPercentage,removePercentage,editPercentage,COMMAND_RATE,NAVIGATION_RATE,DEBUG_RATE,FOCUS_RATE,EDIT_RATE,REMOVE_RATE,INSERT_RATE,webLinkTimes,Web Page Visits
14,,Mon Feb 21 10:49:27 EST 2022,TokenCounterModel.java,1645458567442,96,96,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
15,,Mon Feb 21 10:49:27 EST 2022,TokenCounterModel.java,1645458567543,76,76,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
16,,Mon Feb 21 10:49:27 EST 2022,TokenCounterModel.java,1645458567621,58,58,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
17,,Mon Feb 21 10:49:27 EST 2022,TokenCounterModel.java,1645458567680,5443,5443,(I)21,1.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0.0,0.0,4.2,0.0,[]
18,,Mon Feb 21 10:49:33 EST 2022,TokenCounterReducer.java,1645458573176,-5464,-5464,(I)1(F)2(I)18,0.9047619047619048,0.0,0.0,9.523809523809524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
19,,Mon Feb 21 10:49:27 EST 2022,TokenCounterReducer.java,1645458567713,50513,0,(I)11(F)2,0.8461538461538461,0.0,0.0,15.384615384615385,0.0,0.0,0.26,0.0,0.0,0.04,0.0,0.0,0.22,0.0,[]
20,,Mon Feb 21 10:50:21 EST 2022,TokenCounterReducerFactory.java,1645458621153,13935,0,(I)2(R)1(I)10,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.9230769230769231,0.0,[]
21,,Mon Feb 21 10:50:35 EST 2022,TokenCounterReducerFactory.java,1645458635088,14039,0,(F)2(I)3(R)1(I)8,0.7857142857142857,0.0,0.0,14.285714285714285,0.0,0.0,1.0,0.0,0.0,0.14285714285714285,0.0,0.07142857142857142,0.7857142857142857,0.0,[]
22,,Mon Feb 21 10:50:49 EST 2022,TokenCounterReducerFactory.java,1645458649279,10938,0,(I)3(R)1(I)10,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.1,1.3,0.0,[]
23,,Mon Feb 21 10:51:02 EST 2022,MyMapReduceConfiguration.java,1645458662301,-48634,-48634,(I)1(R)1(I)1(F)2(I)3(R)1(I)3,0.6666666666666666,0.0,0.0,16.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
24,,Mon Feb 21 10:50:13 EST 2022,MyMapReduceConfiguration.java,1645458613770,65297,0,(I)6(R)1(I)1(R)1(I)1(R)1(I)1(R)1(I)1(R)2(I)1(R)1(I)1(R)1,0.6,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.0,0.0,0.0,0.0,0.12307692307692308,0.18461538461538463,0.0,[]
25,,Mon Feb 21 10:51:19 EST 2022,MyMapReduceConfiguration.java,1645458679672,42091,0,(I)1(F)4(I)1(R)2(F)2(I)1,0.2727272727272727,0.0,0.0,54.54545454545454,0.0,0.0,0.2619047619047619,0.0,0.0,0.14285714285714285,0.0,0.047619047619047616,0.07142857142857142,0.0,[]
26,,Mon Feb 21 10:52:05 EST 2022,TokenCounterModel.java,1645458725209,51222,0,(I)6(F)2(I)1(F)2(I)2,0.6923076923076923,0.0,0.0,30.76923076923077,0.0,0.0,0.2549019607843137,0.0,0.0,0.0784313725490196,0.0,0.0,0.17647058823529413,0.0,[]
27,,Mon Feb 21 10:52:56 EST 2022,TokenCounterModel.java,1645458776431,16459,0,(F)4(I)1(R)2(I)1(R)1(I)1(R)1(I)6,0.5294117647058824,0.0,0.0,23.52941176470588,0.0,0.0,1.0625,0.0,0.0,0.25,0.0,0.25,0.5625,0.0,[]
28,,Mon Feb 21 10:53:26 EST 2022,TokenCounterModel.java,1645458806360,1302,1302,(R)2(I)1(R)22,0.04,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,[]
29,,Mon Feb 21 10:53:27 EST 2022,TokenCounterModel.java,1645458807664,54,54,(R)25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
30,,Mon Feb 21 10:53:27 EST 2022,TokenCounterModel.java,1645458807720,68,68,(R)25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
31,,Mon Feb 21 10:53:27 EST 2022,TokenCounterModel.java,1645458807791,93,93,(R)25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
32,,Mon Feb 21 10:53:27 EST 2022,TokenCounterModel.java,1645458807886,103,103,(R)25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
33,,Mon Feb 21 10:53:27 EST 2022,TokenCounterModel.java,1645458807990,131,131,(R)25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
34,,Mon Feb 21 10:53:28 EST 2022,TokenCounterModel.java,1645458808125,128,128,(R)25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
35,,Mon Feb 21 10:53:28 EST 2022,TokenCounterModel.java,1645458808258,216,216,(R)25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
36,,Mon Feb 21 10:53:28 EST 2022,TokenCounterModel.java,1645458808481,41,41,(R)25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
37,,Mon Feb 21 10:53:28 EST 2022,TokenCounterModel.java,1645458808524,16665,0,(R)1(I)4(R)1(I)2(R)1,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.5625,0.0,0.0,0.0,0.0,0.1875,0.375,0.0,[]
38,,Mon Feb 21 10:53:45 EST 2022,TokenCounterModel.java,1645458825216,38705,0,(I)2(R)1(F)2(I)3(F)3,0.45454545454545453,0.0,0.0,45.45454545454545,0.0,0.0,0.2894736842105263,0.0,0.0,0.13157894736842105,0.0,0.02631578947368421,0.13157894736842105,0.0,[]
39,,Mon Feb 21 10:54:40 EST 2022,Slave.java,1645458880891,97672,0,(F)1(I)6(F)2(I)5,0.7857142857142857,0.0,0.0,21.428571428571427,0.0,0.0,0.14432989690721648,0.0,0.0,0.030927835051546393,0.0,0.0,0.1134020618556701,0.0,[]
40,,Mon Feb 21 10:56:18 EST 2022,Slave.java,1645458978674,20581,0,(I)8(R)1(I)1(R)1(I)1(F)2,0.7142857142857143,0.0,0.0,14.285714285714285,0.0,0.0,0.7,0.0,0.0,0.1,0.0,0.1,0.5,0.0,[]
41,,Mon Feb 21 10:56:39 EST 2022,ReducerFactory.java,1645458999344,111698,0,(I)5(F)2(I)7,0.8571428571428571,0.0,0.0,14.285714285714285,0.0,0.0,0.12612612612612611,0.0,0.0,0.018018018018018018,0.0,0.0,0.10810810810810811,0.0,[]
42,,Mon Feb 21 10:58:31 EST 2022,Slave.java,1645459111132,46765,0,(I)11(F)2(I)1,0.8571428571428571,0.0,0.0,14.285714285714285,0.0,0.0,0.30434782608695654,0.0,0.0,0.043478260869565216,0.0,0.0,0.2608695652173913,0.0,[]
43,,Mon Feb 21 10:59:17 EST 2022,SumModel.java,1645459157905,29912,0,(R)3(I)12,0.8,0.0,0.0,0.0,0.0,0.0,0.5172413793103449,0.0,0.0,0.0,0.0,0.10344827586206896,0.41379310344827586,0.0,[]
44,,Mon Feb 21 10:59:47 EST 2022,SumModel.java,1645459187817,-64767,-64767,(I)1(R)1(I)1(R)5(I)1(R)1(I)2(R)2(I)2,0.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
45,,Mon Feb 21 10:59:11 EST 2022,SumModel.java,1645459151872,59421,0,(I)1(R)1(I)1(R)1(F)2(I)2(R)2(I)2(R)1(I)1,0.5,0.0,0.0,14.285714285714285,0.0,0.0,0.23728813559322035,0.0,0.0,0.03389830508474576,0.0,0.0847457627118644,0.11864406779661017,0.0,[]
46,,Mon Feb 21 11:00:18 EST 2022,SumMain.java,1645459218349,127102,0,(I)1(R)1(I)1(R)1(I)1(F)2(I)4,0.6363636363636364,0.0,0.0,18.181818181818183,0.0,0.0,0.08661417322834646,0.0,0.0,0.015748031496062992,0.0,0.015748031496062992,0.05511811023622047,0.0,[]
47,,Mon Feb 21 11:02:26 EST 2022,SumMain.java,1645459346768,8371,8371,(F)2(D)1,0.0,33.33333333333333,0.0,66.66666666666666,0.0,0.0,0.375,0.0,0.125,0.25,0.0,0.0,0.0,0.0,[]
