Id,Prediction,Date,File,StartTime,ElapsedTime,BusyTime,Commands,editOrInsertPercentage,debugPercentage,navigationPercentage,focusPercentage,removePercentage,editPercentage,COMMAND_RATE,NAVIGATION_RATE,DEBUG_RATE,FOCUS_RATE,EDIT_RATE,REMOVE_RATE,INSERT_RATE,webLinkTimes,Web Page Visits
11,,Tue Feb 01 10:39:46 EST 2022,RunSpring22Assignment0Tests.java,1643729986058,14578,0,(I)2(R)1(I)3(R)1(I)1,0.75,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.14285714285714285,0.42857142857142855,0.0,[]
12,,Tue Feb 01 10:40:00 EST 2022,RunSpring22Assignment0Tests.java,1643730000663,19399,0,(R)1(I)2(D)1(F)1(D)1(F)1,0.2857142857142857,28.57142857142857,0.0,28.57142857142857,0.0,0.0,0.3684210526315789,0.0,0.10526315789473684,0.10526315789473684,0.0,0.05263157894736842,0.10526315789473684,0.0,[]
13,,Tue Feb 01 10:40:20 EST 2022,RunSpring22Assignment0Tests.java,1643730020062,20313,0,(F)2(I)4(D)1(F)1(D)1(F)1,0.4,20.0,0.0,40.0,0.0,0.0,0.5,0.0,0.1,0.2,0.0,0.0,0.2,0.0,[]
14,,Tue Feb 01 10:40:40 EST 2022,RunSpring22Assignment0Tests.java,1643730040375,34616,0,(F)4(D)1(F)5,0.0,10.0,0.0,90.0,0.0,0.0,0.29411764705882354,0.0,0.029411764705882353,0.2647058823529412,0.0,0.0,0.0,0.0,[]
15,,Tue Feb 01 10:42:27 EST 2022,MyMapReduceConfiguration.java,1643730147534,30798,0,(F)5(I)1(F)3,0.1111111111111111,0.0,0.0,88.88888888888889,0.0,0.0,0.3,0.0,0.0,0.26666666666666666,0.0,0.0,0.03333333333333333,0.0,[]
16,,Tue Feb 01 10:42:59 EST 2022,MyMapReduceConfiguration.java,1643730179497,-494318,-494318,(I)1(F)1(I)2(F)2(I)2(R)4(I)5,0.5882352941176471,0.0,0.0,17.647058823529413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
17,,Tue Feb 01 10:39:23 EST 2022,MyMapReduceConfiguration.java,1643729963332,282187,0,(I)1(R)1(I)17,0.9473684210526315,0.0,0.0,0.0,0.0,0.0,0.0673758865248227,0.0,0.0,0.0,0.0,0.0035460992907801418,0.06382978723404255,0.0,[]
18,,Tue Feb 01 10:44:05 EST 2022,MyMapReduceConfiguration.java,1643730245599,43093,0,(I)10(F)2(I)4,0.875,0.0,0.0,12.5,0.0,0.0,0.37209302325581395,0.0,0.0,0.046511627906976744,0.0,0.0,0.32558139534883723,0.0,[]
19,,Tue Feb 01 10:44:49 EST 2022,MyStandAloneTokenCounter.java,1643730289448,51692,0,(R)1(I)4(R)4(I)6(F)2,0.5882352941176471,0.0,0.0,11.76470588235294,0.0,0.0,0.3333333333333333,0.0,0.0,0.0392156862745098,0.0,0.09803921568627451,0.19607843137254902,0.0,[]
20,,Tue Feb 01 10:45:42 EST 2022,MyStandAloneTokenCounter.java,1643730342807,8596,8596,(I)2(R)1(I)1(R)1(I)3(R)2(I)13,0.8260869565217391,0.0,0.0,0.0,0.0,0.0,2.875,0.0,0.0,0.0,0.0,0.5,2.375,0.0,[]
21,,Tue Feb 01 10:45:51 EST 2022,MyStandAloneTokenCounter.java,1643730351474,173784,0,(I)3(F)2(I)2(F)2(I)4(R)3,0.5625,0.0,0.0,25.0,0.0,0.0,0.09248554913294797,0.0,0.0,0.023121387283236993,0.0,0.017341040462427744,0.05202312138728324,13.0,[1643730367279 1 GitHub - NickWu007/COMP533: COMP 533 Assignment Code https://github.com/NickWu007/COMP533, 1643730379824 2 cnell7/UNC-COMP533-Assignments - Giters https://www.giters.com/cnell7/UNC-COMP533-Assignments, 1643730472169 5 GitHub - cnell7/UNC-COMP533-Assignments: Contains my solutions for the COMP533 Assignments https://github.com/cnell7/UNC-COMP533-Assignments, 1643730428199 4 UNC-COMP533-Assignments/A1/src at master · cnell7/UNC-COMP533-Assignments · GitHub https://github.com/cnell7/UNC-COMP533-Assignments/tree/master/A1/src, 1643730397127 3 UNC-COMP533-Assignments/A1/src/main at master · cnell7/UNC-COMP533-Assignments · GitHub https://github.com/cnell7/UNC-COMP533-Assignments/tree/master/A1/src/main, 1643730393715 2 UNC-COMP533-Assignments/RunS20A1Tests.java at master · cnell7/UNC-COMP533-Assignments · GitHub https://github.com/cnell7/UNC-COMP533-Assignments/blob/master/A1/src/main/RunS20A1Tests.java, 1643730398898 2 UNC-COMP533-Assignments/MyMapReduceConfiguration.java at master · cnell7/UNC-COMP533-Assignments · GitHub https://github.com/cnell7/UNC-COMP533-Assignments/blob/master/A1/src/MyMapReduceConfiguration.java, 1643730431981 2 UNC-COMP533-Assignments/A1 at master · cnell7/UNC-COMP533-Assignments · GitHub https://github.com/cnell7/UNC-COMP533-Assignments/tree/master/A1, 1643730440858 2 Delete unnecessary files for A1 · cnell7/UNC-COMP533-Assignments@47ac66b · GitHub https://github.com/cnell7/UNC-COMP533-Assignments/commit/47ac66bccdebfcefa64049ab0f34a231a396e00c, 1643730479027 2 UNC-COMP533-Assignments/A2/src at master · cnell7/UNC-COMP533-Assignments · GitHub https://github.com/cnell7/UNC-COMP533-Assignments/tree/master/A2/src, 1643730484003 2 UNC-COMP533-Assignments/A2/src/comp533 at master · cnell7/UNC-COMP533-Assignments · GitHub https://github.com/cnell7/UNC-COMP533-Assignments/tree/master/A2/src/comp533, 1643730494577 2 UNC-COMP533-Assignments/TokenCounter.java at master · cnell7/UNC-COMP533-Assignments · GitHub https://github.com/cnell7/UNC-COMP533-Assignments/blob/master/A2/src/comp533/TokenCounter.java]
22,,Tue Feb 01 10:48:45 EST 2022,MyStandAloneTokenCounter.java,1643730525489,-234122,-234122,(R)7(I)1(F)2(I)1(R)1(I)1(R)1(I)1(R)1,0.25,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
23,,Tue Feb 01 10:44:52 EST 2022,MyStandAloneTokenCounter.java,1643730292185,259669,0,(I)2(R)1(I)1(R)1(I)1(R)1(I)4(R)1(I)1(R)1(I)1(R)1(I)6,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.08494208494208494,0.0,0.0,0.0,0.0,0.023166023166023165,0.06177606177606178,13.0,[1643730367279 1 GitHub - NickWu007/COMP533: COMP 533 Assignment Code https://github.com/NickWu007/COMP533, 1643730379824 2 cnell7/UNC-COMP533-Assignments - Giters https://www.giters.com/cnell7/UNC-COMP533-Assignments, 1643730472169 5 GitHub - cnell7/UNC-COMP533-Assignments: Contains my solutions for the COMP533 Assignments https://github.com/cnell7/UNC-COMP533-Assignments, 1643730428199 4 UNC-COMP533-Assignments/A1/src at master · cnell7/UNC-COMP533-Assignments · GitHub https://github.com/cnell7/UNC-COMP533-Assignments/tree/master/A1/src, 1643730397127 3 UNC-COMP533-Assignments/A1/src/main at master · cnell7/UNC-COMP533-Assignments · GitHub https://github.com/cnell7/UNC-COMP533-Assignments/tree/master/A1/src/main, 1643730393715 2 UNC-COMP533-Assignments/RunS20A1Tests.java at master · cnell7/UNC-COMP533-Assignments · GitHub https://github.com/cnell7/UNC-COMP533-Assignments/blob/master/A1/src/main/RunS20A1Tests.java, 1643730398898 2 UNC-COMP533-Assignments/MyMapReduceConfiguration.java at master · cnell7/UNC-COMP533-Assignments · GitHub https://github.com/cnell7/UNC-COMP533-Assignments/blob/master/A1/src/MyMapReduceConfiguration.java, 1643730431981 2 UNC-COMP533-Assignments/A1 at master · cnell7/UNC-COMP533-Assignments · GitHub https://github.com/cnell7/UNC-COMP533-Assignments/tree/master/A1, 1643730440858 2 Delete unnecessary files for A1 · cnell7/UNC-COMP533-Assignments@47ac66b · GitHub https://github.com/cnell7/UNC-COMP533-Assignments/commit/47ac66bccdebfcefa64049ab0f34a231a396e00c, 1643730479027 2 UNC-COMP533-Assignments/A2/src at master · cnell7/UNC-COMP533-Assignments · GitHub https://github.com/cnell7/UNC-COMP533-Assignments/tree/master/A2/src, 1643730484003 2 UNC-COMP533-Assignments/A2/src/comp533 at master · cnell7/UNC-COMP533-Assignments · GitHub https://github.com/cnell7/UNC-COMP533-Assignments/tree/master/A2/src/comp533, 1643730494577 2 UNC-COMP533-Assignments/TokenCounter.java at master · cnell7/UNC-COMP533-Assignments · GitHub https://github.com/cnell7/UNC-COMP533-Assignments/blob/master/A2/src/comp533/TokenCounter.java]
24,,Tue Feb 01 10:49:12 EST 2022,MyStandAloneTokenCounter.java,1643730552013,10751,0,(I)22,1.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,2.2,0.0,[]
25,,Tue Feb 01 10:49:22 EST 2022,MyStandAloneTokenCounter.java,1643730562915,4863,4863,(I)9(R)6(I)5(R)3(I)2,0.64,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,2.25,4.0,0.0,[]
26,,Tue Feb 01 10:49:27 EST 2022,MyStandAloneTokenCounter.java,1643730567838,16341,0,(I)3(R)1(I)15(R)1,0.9,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.125,1.125,0.0,[]
27,,Tue Feb 01 10:49:44 EST 2022,MyStandAloneTokenCounter.java,1643730584280,15433,0,(R)1(I)7(F)2(I)4,0.7857142857142857,0.0,0.0,14.285714285714285,0.0,0.0,0.9333333333333333,0.0,0.0,0.13333333333333333,0.0,0.06666666666666667,0.7333333333333333,0.0,[]
28,,Tue Feb 01 10:50:00 EST 2022,MyStandAloneTokenCounter.java,1643730600509,22090,0,(I)5(F)2(I)7,0.8571428571428571,0.0,0.0,14.285714285714285,0.0,0.0,0.6363636363636364,0.0,0.0,0.09090909090909091,0.0,0.0,0.5454545454545454,0.0,[]
29,,Tue Feb 01 10:50:26 EST 2022,MyStandAloneTokenCounter.java,1643730626349,57100,0,(F)2(I)1(F)2(I)1(F)2,0.25,0.0,0.0,75.0,0.0,0.0,0.14035087719298245,0.0,0.0,0.10526315789473684,0.0,0.0,0.03508771929824561,0.0,[]
30,,Tue Feb 01 10:51:23 EST 2022,MyStandAloneTokenCounter.java,1643730683487,-118401,-118401,(I)1(F)2(I)4(R I)1(I)4(R)1,0.7692307692307693,0.0,0.0,15.384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
31,,Tue Feb 01 10:49:26 EST 2022,MyStandAloneTokenCounter.java,1643730566258,146864,0,(I)1(R)1(I)1(R)1(I)4(R)1(I)10(R)1(I)4,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.1643835616438356,0.0,0.0,0.0,0.0,0.0273972602739726,0.136986301369863,0.0,[]
32,,Tue Feb 01 10:51:53 EST 2022,MyStandAloneTokenCounter.java,1643730713261,13257,0,(I)22,1.0,0.0,0.0,0.0,0.0,0.0,1.6923076923076923,0.0,0.0,0.0,0.0,0.0,1.6923076923076923,0.0,[]
33,,Tue Feb 01 10:52:06 EST 2022,MyStandAloneTokenCounter.java,1643730726518,17025,0,(I)20,1.0,0.0,0.0,0.0,0.0,0.0,1.1764705882352942,0.0,0.0,0.0,0.0,0.0,1.1764705882352942,0.0,[]
34,,Tue Feb 01 10:52:23 EST 2022,MyStandAloneTokenCounter.java,1643730743543,12532,0,(I)21,1.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.0,0.0,1.75,0.0,[]
35,,Tue Feb 01 10:52:36 EST 2022,MyStandAloneTokenCounter.java,1643730756203,23878,0,(I)17(R)1,0.9444444444444444,0.0,0.0,0.0,0.0,0.0,0.782608695652174,0.0,0.0,0.0,0.0,0.043478260869565216,0.7391304347826086,0.0,[]
36,,Tue Feb 01 10:53:00 EST 2022,MyStandAloneTokenCounter.java,1643730780230,-61471,-61471,(R)1(I)22,0.9565217391304348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
37,,Tue Feb 01 10:52:00 EST 2022,MyStandAloneTokenCounter.java,1643730720026,70988,0,(I)14(R)1(I)9,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0.34285714285714286,0.0,0.0,0.0,0.0,0.014285714285714285,0.32857142857142857,0.0,[]
38,,Tue Feb 01 10:53:11 EST 2022,MyStandAloneTokenCounter.java,1643730791185,26728,0,(I)7(D)2(F)2(I)1,0.6666666666666666,16.666666666666664,0.0,16.666666666666664,0.0,0.0,0.46153846153846156,0.0,0.07692307692307693,0.07692307692307693,0.0,0.0,0.3076923076923077,0.0,[]
39,,Tue Feb 01 10:53:37 EST 2022,MyStandAloneTokenCounter.java,1643730817913,16135,0,(I)14,1.0,0.0,0.0,0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.875,0.0,[]
40,,Tue Feb 01 10:53:54 EST 2022,MyStandAloneTokenCounter.java,1643730834048,25835,0,(F)4(I)8(R)8,0.4,0.0,0.0,20.0,0.0,0.0,0.8,0.0,0.0,0.16,0.0,0.32,0.32,0.0,[]
41,,Tue Feb 01 10:54:20 EST 2022,MyStandAloneTokenCounter.java,1643730860202,23517,0,(R)2(I)7(F)2(I)3,0.7142857142857143,0.0,0.0,14.285714285714285,0.0,0.0,0.6086956521739131,0.0,0.0,0.08695652173913043,0.0,0.08695652173913043,0.43478260869565216,0.0,[]
42,,Tue Feb 01 10:54:43 EST 2022,MyMapReduceConfiguration.java,1643730883736,30224,0,(D)1(F)2(I)1(F)2(I)3,0.4444444444444444,11.11111111111111,0.0,44.44444444444444,0.0,0.0,0.3,0.0,0.03333333333333333,0.13333333333333333,0.0,0.0,0.13333333333333333,0.0,[]
43,,Tue Feb 01 10:55:14 EST 2022,MyMapReduceConfiguration.java,1643730914950,31178,0,(I)2(F)2(I)5(R)1(I)2,0.75,0.0,0.0,16.666666666666664,0.0,0.0,0.3870967741935484,0.0,0.0,0.06451612903225806,0.0,0.03225806451612903,0.2903225806451613,0.0,[]
44,,Tue Feb 01 10:55:46 EST 2022,MyMapReduceConfiguration.java,1643730946128,-63392,-63392,(I)14(R)1(I)3(R)1(I)4,0.9130434782608695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
45,,Tue Feb 01 10:55:09 EST 2022,MyMapReduceConfiguration.java,1643730909530,51293,0,(R)1(I)2(R)1(I)13,0.8823529411764706,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0392156862745098,0.29411764705882354,0.0,[]
46,,Tue Feb 01 10:56:01 EST 2022,MyMapReduceConfiguration.java,1643730961016,14628,0,(I)20,1.0,0.0,0.0,0.0,0.0,0.0,1.4285714285714286,0.0,0.0,0.0,0.0,0.0,1.4285714285714286,0.0,[]
47,,Tue Feb 01 10:56:15 EST 2022,MyMapReduceConfiguration.java,1643730975764,11296,0,(I)20,1.0,0.0,0.0,0.0,0.0,0.0,1.8181818181818181,0.0,0.0,0.0,0.0,0.0,1.8181818181818181,0.0,[]
48,,Tue Feb 01 10:56:28 EST 2022,RunSpring22Assignment1Tests.java,1643730988159,19242,0,(I)13,1.0,0.0,0.0,0.0,0.0,0.0,0.6842105263157895,0.0,0.0,0.0,0.0,0.0,0.6842105263157895,0.0,[]
49,,Tue Feb 01 10:56:47 EST 2022,RunSpring22Assignment1Tests.java,1643731007502,64926,0,(I)1(D)1(F)4,0.16666666666666666,16.666666666666664,0.0,66.66666666666666,0.0,0.0,0.09375,0.0,0.015625,0.0625,0.0,0.0,0.015625,0.0,[]
50,,Tue Feb 01 10:57:52 EST 2022,RunSpring22Assignment1Tests.java,1643731072428,168137,0,(F)4(D)1(F)5,0.0,10.0,0.0,90.0,0.0,0.0,0.05952380952380952,0.0,0.005952380952380952,0.05357142857142857,0.0,0.0,0.0,0.0,[]
51,,Tue Feb 01 11:00:47 EST 2022,RunSpring22Assignment1Tests.java,1643731247604,48866,0,(F)1(D)1(F)2(D)1(F)1,0.0,33.33333333333333,0.0,66.66666666666666,0.0,0.0,0.125,0.0,0.041666666666666664,0.08333333333333333,0.0,0.0,0.0,0.0,[]
52,,Tue Feb 01 11:01:36 EST 2022,RunSpring22Assignment1Tests.java,1643731296470,46502,0,(F)7(I)1(D)2,0.1,20.0,0.0,70.0,0.0,0.0,0.21739130434782608,0.0,0.043478260869565216,0.15217391304347827,0.0,0.0,0.021739130434782608,0.0,[]
53,,Tue Feb 01 11:02:24 EST 2022,RunSpring22Assignment1Tests.java,1643731344946,37005,0,(F)1(D)1,0.0,50.0,0.0,50.0,0.0,0.0,0.05405405405405406,0.0,0.02702702702702703,0.02702702702702703,0.0,0.0,0.0,0.0,[]
54,,Tue Feb 01 11:03:04 EST 2022,MyStandAloneTokenCounter.java,1643731384602,-412687,-412687,(F)7(I)8,0.5333333333333333,0.0,0.0,46.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
55,,Tue Feb 01 10:56:13 EST 2022,MyStandAloneTokenCounter.java,1643730973117,492986,0,(I)20,1.0,0.0,0.0,0.0,0.0,0.0,0.04065040650406504,0.0,0.0,0.0,0.0,0.0,0.04065040650406504,0.0,[]
56,,Tue Feb 01 11:04:26 EST 2022,MyStandAloneTokenCounter.java,1643731466196,16733,0,(I)7(F)10,0.4117647058823529,0.0,0.0,58.82352941176471,0.0,0.0,1.0625,0.0,0.0,0.625,0.0,0.0,0.4375,0.0,[]
57,,Tue Feb 01 11:04:42 EST 2022,MyStandAloneTokenCounter.java,1643731482929,115,115,(F)4(I)12,0.75,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
58,,Tue Feb 01 11:04:55 EST 2022,MyStandAloneTokenCounter.java,1643731495130,35266,0,(I)12,1.0,0.0,0.0,0.0,0.0,0.0,0.34285714285714286,0.0,0.0,0.0,0.0,0.0,0.34285714285714286,0.0,[]
59,,Tue Feb 01 11:05:30 EST 2022,MyStandAloneTokenCounter.java,1643731530550,10336,0,(I)3(R)5(I)12,0.75,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.5,1.5,0.0,[]
60,,Tue Feb 01 11:05:42 EST 2022,MyStandAloneTokenCounter.java,1643731542825,18535,0,(F)2(I)3(R)1(I)3(R)9,0.3333333333333333,0.0,0.0,11.11111111111111,0.0,0.0,1.0,0.0,0.0,0.1111111111111111,0.0,0.5555555555555556,0.3333333333333333,0.0,[]
61,,Tue Feb 01 11:06:01 EST 2022,AMapReduceTracer.java,1643731561381,224712,0,(I)1(F)2,0.3333333333333333,0.0,0.0,66.66666666666666,0.0,0.0,0.013392857142857142,0.0,0.0,0.008928571428571428,0.0,0.0,0.004464285714285714,3.0,[]
62,,Tue Feb 01 11:09:46 EST 2022,MyStandAloneTokenCounter.java,1643731786096,36403,0,(I)1(F)6(I)7,0.5714285714285714,0.0,0.0,42.857142857142854,0.0,0.0,0.3888888888888889,0.0,0.0,0.16666666666666666,0.0,0.0,0.2222222222222222,0.0,[]
63,,Tue Feb 01 11:10:26 EST 2022,AMapReduceTracer.java,1643731826477,31476,0,(F)2(I)2(F)4(R)1(I)1,0.3,0.0,0.0,60.0,0.0,0.0,0.3225806451612903,0.0,0.0,0.1935483870967742,0.0,0.03225806451612903,0.0967741935483871,0.0,[]
64,,Tue Feb 01 11:10:57 EST 2022,MyStandAloneTokenCounter.java,1643731857953,67019,0,(F)2(R)1(I)1(F)2(I)1(F)2(I)2,0.36363636363636365,0.0,0.0,54.54545454545454,0.0,0.0,0.16417910447761194,0.0,0.0,0.08955223880597014,0.0,0.014925373134328358,0.05970149253731343,1.0,[1643731880716 1 UNC-COMP533-Assignments/TokenCounter.java at 6bbb0adbe51beb7a91f79e884845bbda25950d54 · cnell7/UNC-COMP533-Assignments · GitHub https://github.com/cnell7/UNC-COMP533-Assignments/blob/6bbb0adbe51beb7a91f79e884845bbda25950d54/A2/src/comp533/TokenCounter.java#L9]
65,,Tue Feb 01 11:12:04 EST 2022,MyStandAloneTokenCounter.java,1643731924972,-413232,-413232,(I)1(F)6(I)6(R)1(I)1,0.5333333333333333,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
66,,Tue Feb 01 11:05:30 EST 2022,MyStandAloneTokenCounter.java,1643731530202,437125,0,(I)2(R)1(I)3(R)1(I)1(R)1(I)4(R)1(I)1(R)1(I)4,0.75,0.0,0.0,0.0,0.0,0.0,0.04576659038901602,0.0,0.0,0.0,0.0,0.011441647597254004,0.034324942791762014,3.0,[]
67,,Tue Feb 01 11:12:47 EST 2022,MyStandAloneTokenCounter.java,1643731967418,12503,0,(I)18,1.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,1.5,0.0,[]
68,,Tue Feb 01 11:13:00 EST 2022,MyStandAloneTokenCounter.java,1643731980566,128111,0,(I)3(F)2(I)5(F)1,0.7272727272727273,0.0,0.0,27.27272727272727,0.0,0.0,0.0859375,0.0,0.0,0.0234375,0.0,0.0,0.0625,4.0,[]
69,,Tue Feb 01 11:15:08 EST 2022,MyStandAloneTokenCounter.java,1643732108677,33025,0,(F)1(I)10(F)2(I)1(R)4,0.6111111111111112,0.0,0.0,16.666666666666664,0.0,0.0,0.5454545454545454,0.0,0.0,0.09090909090909091,0.0,0.12121212121212122,0.3333333333333333,0.0,[]
70,,Tue Feb 01 11:15:41 EST 2022,MyStandAloneTokenCounter.java,1643732141842,11127,0,(R)4(I)14,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,1.6363636363636365,0.0,0.0,0.0,0.0,0.36363636363636365,1.2727272727272727,0.0,[]
71,,Tue Feb 01 11:15:53 EST 2022,MyStandAloneTokenCounter.java,1643732153343,53274,0,(I)2(R)7(I)6(F)1,0.5,0.0,0.0,6.25,0.0,0.0,0.3018867924528302,0.0,0.0,0.018867924528301886,0.0,0.1320754716981132,0.1509433962264151,0.0,[]
72,,Tue Feb 01 11:16:46 EST 2022,MyStandAloneTokenCounter.java,1643732206617,-226701,-226701,(F)1(I)14,0.9333333333333333,0.0,0.0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
73,,Tue Feb 01 11:13:27 EST 2022,MyStandAloneTokenCounter.java,1643732007199,549776,0,(I)7(R)1(I)5(R)1(I)1(R)1(I)3(R)2(F)1,0.7272727272727273,0.0,0.0,4.545454545454546,0.0,0.0,0.04007285974499089,0.0,0.0,0.0018214936247723133,0.0,0.009107468123861567,0.029143897996357013,5.0,[]
74,,Tue Feb 01 11:22:36 EST 2022,MyStandAloneTokenCounter.java,1643732556975,26686,0,(F)1(I)1(F)2(R)1(I)11,0.75,0.0,0.0,18.75,0.0,0.0,0.6153846153846154,0.0,0.0,0.11538461538461539,0.0,0.038461538461538464,0.46153846153846156,0.0,[]
75,,Tue Feb 01 11:23:03 EST 2022,MyStandAloneTokenCounter.java,1643732583681,19786,0,(I)16(R)4,0.8,0.0,0.0,0.0,0.0,0.0,1.0526315789473684,0.0,0.0,0.0,0.0,0.21052631578947367,0.8421052631578947,0.0,[]
76,,Tue Feb 01 11:23:23 EST 2022,MyStandAloneTokenCounter.java,1643732603607,6594,6594,(R)3(I)5(R)2(I)7(R)1(I)5,0.7391304347826086,0.0,0.0,0.0,0.0,0.0,3.8333333333333335,0.0,0.0,0.0,0.0,1.0,2.8333333333333335,0.0,[]
77,,Tue Feb 01 11:23:30 EST 2022,MyStandAloneTokenCounter.java,1643732610215,55416,0,(I)10(R I)1(F)2(I)1,0.8571428571428571,0.0,0.0,14.285714285714285,0.0,0.0,0.2545454545454545,0.0,0.0,0.03636363636363636,0.0,0.01818181818181818,0.21818181818181817,0.0,[]
