0,Tue May 03 17:18:25 EDT 2022,true,nioExample\exampleClientReadThread.java,publicMethodsOverride,[]
0,Tue May 03 17:18:25 EDT 2022,true,nioExample\AnNIOManagerPrintClient.java,classDecomposition,[[public  getBoundedBuffer:->java.util.concurrent.ArrayBlockingQueue], [default initialize:int->void, public  processInput:->void]]
0,Tue May 03 17:18:25 EDT 2022,true,nioExample\AnNIOManagerPrintClient.java,classDoesNotHaveExactlyOneInterface,nioExample.AnNIOManagerPrintClient,No Tag
0,Tue May 03 17:18:25 EDT 2022,true,nioExample\AnNIOManagerPrintClient.java,publicMethodsOverride,[]
0,Tue May 03 17:18:25 EDT 2022,true,server\remote\ServerRemoteObjectGIPC.java,nameNotInDictionary,server.remote.ServerRemoteObjectGIPC,gipc
0,Tue May 03 17:18:25 EDT 2022,true,server\remote\ServerRemoteObjectGIPC.java,nameNotInDictionary,clientListGIPC,gipc
0,Tue May 03 17:18:25 EDT 2022,true,server\remote\ServerRemoteObjectGIPC.java,nameNotInDictionary,GIPC_SERVER_PORT,gipc
0,Tue May 03 17:18:25 EDT 2022,true,server\remote\ServerRemoteObjectGIPC.java,nameNotInDictionary,gipcRegistry,gipc
0,Tue May 03 17:18:25 EDT 2022,true,server\remote\ServerRemoteObjectGIPC.java,thenBranching,broadcast
0,Tue May 03 17:18:25 EDT 2022,true,server\remote\ServerRemoteObjectGIPC.java,thenBranching,broadcastIPCMechanism
0,Tue May 03 17:18:25 EDT 2022,true,server\remote\ServerRemoteObjectGIPC.java,publicMethodsOverride,[]
0,Tue May 03 17:18:25 EDT 2022,true,client\ClientOutCoupler.java,publicMethodsOverride,[]
0,Tue May 03 17:18:25 EDT 2022,true,client\ClientRemoteInterfaceRMI.java,variableHasInterfaceType,ClientRemoteInterfaceRMI,client
0,Tue May 03 17:18:25 EDT 2022,true,nioExample\exampleServerReadThread.java,variableHasInterfaceType,NIOManagerPrintServer,server
0,Tue May 03 17:18:25 EDT 2022,true,nioExample\exampleServerReadThread.java,variableHasInterfaceType,NIOManagerPrintServer,aServer
0,Tue May 03 17:18:25 EDT 2022,true,nioExample\exampleServerReadThread.java,nestedBlockDepth,2,1
0,Tue May 03 17:18:25 EDT 2022,true,nioExample\exampleServerReadThread.java,methodBlockLimit,exampleServerReadThread,METHOD_DEF[26x1],2,1
0,Tue May 03 17:18:25 EDT 2022,true,nioExample\exampleServerReadThread.java,publicMethodsOverride,[]
0,Tue May 03 17:18:25 EDT 2022,true,server\remote\ServerRemoteInterfaceGIPC.java,nameNotInDictionary,server.remote.ServerRemoteInterfaceGIPC,gipc
0,Tue May 03 17:18:25 EDT 2022,true,server\remote\ServerRemoteInterfaceGIPC.java,variableHasInterfaceType,ClientRemoteInterfaceRMI,aClient
0,Tue May 03 17:18:25 EDT 2022,true,server\remote\ServerRemoteInterfaceGIPC.java,variableHasInterfaceType,ClientRemoteInterfaceRMI,client
0,Tue May 03 17:18:25 EDT 2022,true,server\remote\ServerRemoteObjectRMI.java,nameNotInDictionary,GIPC_SERVER_PORT,gipc
0,Tue May 03 17:18:25 EDT 2022,true,server\remote\ServerRemoteObjectRMI.java,nameNotInDictionary,gipcRegistry,gipc
0,Tue May 03 17:18:25 EDT 2022,true,server\remote\ServerRemoteObjectRMI.java,variableHasInterfaceType,ClientRemoteInterfaceRMI,aClient
0,Tue May 03 17:18:25 EDT 2022,true,server\remote\ServerRemoteObjectRMI.java,variableHasInterfaceType,ClientRemoteInterfaceRMI,originalClient
0,Tue May 03 17:18:25 EDT 2022,true,server\remote\ServerRemoteObjectRMI.java,variableHasInterfaceType,ClientRemoteInterfaceRMI,client
0,Tue May 03 17:18:25 EDT 2022,true,server\remote\ServerRemoteObjectRMI.java,thenBranching,broadcast
0,Tue May 03 17:18:25 EDT 2022,true,server\remote\ServerRemoteObjectRMI.java,publicMethodsOverride,[]
0,Tue May 03 17:18:25 EDT 2022,true,server\remote\ServerRemoteInterfaceRMI.java,variableHasInterfaceType,ClientRemoteInterfaceRMI,aClient
0,Tue May 03 17:18:25 EDT 2022,true,server\remote\ServerRemoteInterfaceRMI.java,variableHasInterfaceType,ClientRemoteInterfaceRMI,originalClient
0,Tue May 03 17:18:25 EDT 2022,true,server\remote\ServerRemoteInterfaceRMI.java,variableHasInterfaceType,ClientRemoteInterfaceRMI,client
0,Tue May 03 17:18:25 EDT 2022,true,readThread\ReadThreadInterface.java,variableHasInterfaceType,ReadThreadInterface,reader
0,Tue May 03 17:18:25 EDT 2022,true,readThread\ClientReadThread.java,variableHasClassType,ClientRemoteObjectNIO,client
0,Tue May 03 17:18:25 EDT 2022,true,readThread\ClientReadThread.java,variableHasClassType,ClientRemoteObjectNIO,aClient
0,Tue May 03 17:18:25 EDT 2022,true,readThread\ClientReadThread.java,publicMethodsOverride,[]
0,Tue May 03 17:18:25 EDT 2022,true,server\ServerConfigure.java,nameNotInDictionary,clientListGIPC,gipc
0,Tue May 03 17:18:25 EDT 2022,true,server\ServerConfigure.java,nameNotInDictionary,GIPC_SERVER_PORT,gipc
0,Tue May 03 17:18:25 EDT 2022,true,server\ServerConfigure.java,nameNotInDictionary,gipcRegistry,gipc
0,Tue May 03 17:18:25 EDT 2022,true,server\ServerConfigure.java,thenBranching,broadcast
0,Tue May 03 17:18:25 EDT 2022,true,server\ServerConfigure.java,thenBranching,broadcastIPCMechanism
0,Tue May 03 17:18:25 EDT 2022,true,server\ServerConfigure.java,variableHasInterfaceType,ClientRemoteInterfaceRMI,client
0,Tue May 03 17:18:25 EDT 2022,true,server\ServerConfigure.java,variableHasInterfaceType,ServerRemoteInterfaceRMI,server
0,Tue May 03 17:18:25 EDT 2022,true,server\ServerConfigure.java,variableHasInterfaceType,ClientRemoteInterfaceRMI,aClient
0,Tue May 03 17:18:25 EDT 2022,true,server\ServerConfigure.java,variableHasInterfaceType,ClientRemoteInterfaceRMI,originalClient
0,Tue May 03 17:18:25 EDT 2022,true,server\ServerConfigure.java,variableHasInterfaceType,ReadThreadInterface,reader
0,Tue May 03 17:18:25 EDT 2022,true,server\ServerConfigure.java,classDecomposition,[[public  getBoundedBuffer:->java.util.concurrent.ArrayBlockingQueue, default initServer:String[]->void, public  getSocketList:->java.util.List, public  broadcast:String;client.ClientRemoteInterfaceRMI;int->void, public  getSocketChannel:->java.nio.channels.SocketChannel, public  socketChannelRead:java.nio.channels.SocketChannel;java.nio.ByteBuffer;int->void], [public  broadcast:String;client.ClientRemoteInterfaceGIPC;int->void, protected  init:String[]->void, public  createGIPCRegistry:->void, public  registerClientRMI:client.ClientRemoteInterfaceGIPC->void, public  processArgs:String[]->void, public  broadcastIPCMechanism:util.interactiveMethodInvocation.IPCMechanism;client.ClientRemoteInterfaceGIPC;int;boolean->void, public  registerClientGIPC:client.ClientRemoteInterfaceGIPC->void]]
0,Tue May 03 17:18:25 EDT 2022,true,server\ServerConfigure.java,publicMethodsOverride,[]
0,Tue May 03 17:18:26 EDT 2022,true,client\ClientRemoteInterfaceGIPC.java,nameNotInDictionary,client.ClientRemoteInterfaceGIPC,gipc
0,Tue May 03 17:18:26 EDT 2022,true,client\ClientRemoteInterfaceGIPC.java,variableHasInterfaceType,ClientRemoteInterfaceGIPC,aClient
0,Tue May 03 17:18:26 EDT 2022,true,client\ClientRemoteInterfaceGIPC.java,variableHasInterfaceType,ClientRemoteInterfaceGIPC,originalClient
0,Tue May 03 17:18:26 EDT 2022,true,client\ClientRemoteInterfaceGIPC.java,variableHasInterfaceType,ClientRemoteInterfaceGIPC,client
0,Tue May 03 17:18:26 EDT 2022,true,client\ClientRemoteInterfaceGIPC.java,variableHasInterfaceType,ClientRemoteInterfaceGIPC,fake
0,Tue May 03 17:18:26 EDT 2022,true,nioExample\FakeClientInterface.java,variableHasInterfaceType,FakeClientInterface,client
0,Tue May 03 17:18:26 EDT 2022,true,nioExample\FakeClientInterface.java,variableHasInterfaceType,FakeClientInterface,aClient
0,Tue May 03 17:18:26 EDT 2022,true,readThread\ServerReadThread.java,nestedBlockDepth,2,1
0,Tue May 03 17:18:26 EDT 2022,true,readThread\ServerReadThread.java,methodBlockLimit,ServerReadThread,METHOD_DEF[31x1],2,1
0,Tue May 03 17:18:26 EDT 2022,true,readThread\ServerReadThread.java,publicMethodsOverride,[]
0,Tue May 03 17:18:26 EDT 2022,true,server\remote\ServerRemoteObjectNIO.java,variableHasInterfaceType,ReadThreadInterface,reader
0,Tue May 03 17:18:26 EDT 2022,true,server\remote\ServerRemoteObjectNIO.java,variableHasClassType,ServerRemoteObjectNIO,server
0,Tue May 03 17:18:26 EDT 2022,true,server\remote\ServerRemoteObjectNIO.java,variableHasClassType,ServerRemoteObjectNIO,aServer
0,Tue May 03 17:18:26 EDT 2022,true,server\remote\ServerRemoteObjectNIO.java,classDecomposition,[[public  getBoundedBuffer:->java.util.concurrent.ArrayBlockingQueue, public  socketChannelRead:java.nio.channels.SocketChannel;java.nio.ByteBuffer;int->void, public  getSocketList:->java.util.List, public  getSocketChannel:->java.nio.channels.SocketChannel], [protected  init:String[]->void]]
0,Tue May 03 17:18:26 EDT 2022,true,server\remote\ServerRemoteObjectNIO.java,publicMethodsOverride,[]
0,Tue May 03 17:28:27 EDT 2022,true,checks\RunTests.java,expectedTypes,[@DistributedTags.REGISTRY+@DistributedTags.RMI, @DistributedTags.RMI+@DistributedTags.GIPC+@DistributedTags.NIO+@DistributedTags.SERVER, @DistributedTags.SERVER_CONFIGURER+@DistributedTags.RMI+@DistributedTags.GIPC+@DistributedTags.NIO, @DistributedTags.SERVER_REMOTE_OBJECT+@DistributedTags.RMI+@DistributedTags.GIPC, @DistributedTags.SERVER_REMOTE_INTERFACE+@DistributedTags.RMI+@DistributedTags.GIPC, @DistributedTags.SERVER_READ_THREAD+@DistributedTags.NIO, @DistributedTags.READ_THREAD_INTERFACE+@DistributedTags.NIO, @DistributedTags.RMI+@DistributedTags.GIPC+@DistributedTags.NIO+@DistributedTags.CLIENT, @DistributedTags.CLIENT_OUT_COUPLER+@DistributedTags.RMI+@DistributedTags.GIPC+@DistributedTags.NIO, @DistributedTags.CLIENT_CONFIGURER+@DistributedTags.RMI+@DistributedTags.GIPC+@DistributedTags.NIO, @DistributedTags.CLIENT_REMOTE_INTERFACE+@DistributedTags.RMI, @DistributedTags.CLIENT_REMOTE_INTERFACE+@DistributedTags.GIPC, @DistributedTags.CLIENT_REMOTE_OBJECT+@DistributedTags.RMI+@DistributedTags.GIPC, @DistributedTags.CLIENT_READ_THREAD+@DistributedTags.NIO]
0,Tue May 03 17:28:29 EDT 2022,true,checks\RunTests.java,expectedTypes,[@DistributedTags.REGISTRY+@DistributedTags.RMI, @DistributedTags.RMI+@DistributedTags.GIPC+@DistributedTags.NIO+@DistributedTags.SERVER, @DistributedTags.SERVER_CONFIGURER+@DistributedTags.RMI+@DistributedTags.GIPC+@DistributedTags.NIO, @DistributedTags.SERVER_REMOTE_OBJECT+@DistributedTags.RMI+@DistributedTags.GIPC, @DistributedTags.SERVER_REMOTE_INTERFACE+@DistributedTags.RMI+@DistributedTags.GIPC, @DistributedTags.SERVER_READ_THREAD+@DistributedTags.NIO, @DistributedTags.READ_THREAD_INTERFACE+@DistributedTags.NIO, @DistributedTags.RMI+@DistributedTags.GIPC+@DistributedTags.NIO+@DistributedTags.CLIENT, @DistributedTags.CLIENT_OUT_COUPLER+@DistributedTags.RMI+@DistributedTags.GIPC+@DistributedTags.NIO, @DistributedTags.CLIENT_CONFIGURER+@DistributedTags.RMI+@DistributedTags.GIPC+@DistributedTags.NIO, @DistributedTags.CLIENT_REMOTE_INTERFACE+@DistributedTags.RMI, @DistributedTags.CLIENT_REMOTE_INTERFACE+@DistributedTags.GIPC, @DistributedTags.CLIENT_REMOTE_OBJECT+@DistributedTags.RMI+@DistributedTags.GIPC, @DistributedTags.CLIENT_READ_THREAD+@DistributedTags.NIO]
0,Tue May 03 17:28:29 EDT 2022,true,checks\RunTests.java,nameInDictionary,checks.RunTests,checks
0,Tue May 03 17:28:29 EDT 2022,true,checks\RunTests.java,nameInDictionary,checks.RunTests,run
0,Tue May 03 17:28:29 EDT 2022,true,checks\RunTests.java,nameInDictionary,checks.RunTests,tests
0,Tue May 03 17:28:29 EDT 2022,true,checks\RunTests.java,nameInDictionary,MAX_PRINTED_TRACES,max
0,Tue May 03 17:28:29 EDT 2022,true,checks\RunTests.java,nameInDictionary,MAX_PRINTED_TRACES,printed
0,Tue May 03 17:28:29 EDT 2022,true,checks\RunTests.java,nameInDictionary,MAX_PRINTED_TRACES,traces
0,Tue May 03 17:28:29 EDT 2022,true,checks\RunTests.java,nameInDictionary,MAX_TRACES,max
0,Tue May 03 17:28:29 EDT 2022,true,checks\RunTests.java,nameInDictionary,MAX_TRACES,traces
0,Tue May 03 17:28:29 EDT 2022,true,checks\RunTests.java,nameInDictionary,TIME_OUT,time
0,Tue May 03 17:28:29 EDT 2022,true,checks\RunTests.java,nameInDictionary,TIME_OUT,out
0,Tue May 03 17:28:29 EDT 2022,true,checks\RunTests.java,nameInDictionary,args,args
0,Tue May 03 17:28:29 EDT 2022,true,client\Client.java,tags,client.Client,@DistributedTags.RMI+@DistributedTags.GIPC+@DistributedTags.NIO+@DistributedTags.CLIENT
0,Tue May 03 17:28:29 EDT 2022,true,client\Client.java,nameInDictionary,client.Client,client
0,Tue May 03 17:28:29 EDT 2022,true,client\Client.java,nameInDictionary,client,client
0,Tue May 03 17:28:29 EDT 2022,true,client\Client.java,nameInDictionary,args,args
0,Tue May 03 17:28:29 EDT 2022,true,client\Client.java,variableHasInterfaceType,ClientRemoteInterfaceRMI,client
0,Tue May 03 17:28:29 EDT 2022,true,client\ClientConfigure.java,tags,client.ClientConfigure,@DistributedTags.CLIENT_CONFIGURER+@DistributedTags.RMI+@DistributedTags.GIPC+@DistributedTags.NIO
0,Tue May 03 17:28:29 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,client.ClientConfigure,client
0,Tue May 03 17:28:29 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,client.ClientConfigure,configure
0,Tue May 03 17:28:29 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,commandProcessor,command
0,Tue May 03 17:28:29 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,commandProcessor,processor
0,Tue May 03 17:28:29 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,NUM_EXPERIMENT_COMMANDS,num
0,Tue May 03 17:28:29 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,NUM_EXPERIMENT_COMMANDS,experiment
0,Tue May 03 17:28:29 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,NUM_EXPERIMENT_COMMANDS,commands
0,Tue May 03 17:28:29 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,EXPERIMENT_COMMAND_1,experiment
0,Tue May 03 17:28:29 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,EXPERIMENT_COMMAND_1,command
0,Tue May 03 17:28:29 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,EXPERIMENT_COMMAND_2,experiment
0,Tue May 03 17:28:29 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,EXPERIMENT_COMMAND_2,command
0,Tue May 03 17:28:29 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,simulationCoupler,simulation
0,Tue May 03 17:28:29 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,simulationCoupler,coupler
0,Tue May 03 17:28:29 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,server,server
0,Tue May 03 17:28:29 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,serverGIPC,server
0,Tue May 03 17:28:29 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,RMI_SERVER_HOST_NAME,server
0,Tue May 03 17:28:29 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,RMI_SERVER_HOST_NAME,host
0,Tue May 03 17:28:29 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,RMI_SERVER_HOST_NAME,name
0,Tue May 03 17:28:29 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,RMI_SERVER_PORT,server
0,Tue May 03 17:28:29 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,RMI_SERVER_PORT,port
0,Tue May 03 17:28:29 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,SERVER_NAME,server
0,Tue May 03 17:28:29 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,SERVER_NAME,name
0,Tue May 03 17:28:29 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,CLIENT_NAME,client
0,Tue May 03 17:28:29 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,CLIENT_NAME,name
0,Tue May 03 17:28:29 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,GIPC_SERVER_PORT,server
0,Tue May 03 17:28:29 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,GIPC_SERVER_PORT,port
0,Tue May 03 17:28:29 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,gipcRegistry,registry
0,Tue May 03 17:28:29 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,GIPC_SERVER_NAME,server
0,Tue May 03 17:28:29 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,GIPC_SERVER_NAME,name
0,Tue May 03 17:28:29 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,broadcastIPCMechanism,broadcast
0,Tue May 03 17:28:29 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,broadcastIPCMechanism,mechanism
0,Tue May 03 17:28:29 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,aProposalNumber,a
0,Tue May 03 17:28:29 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,aProposalNumber,proposal
0,Tue May 03 17:28:29 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,aProposalNumber,number
0,Tue May 03 17:28:29 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,clientOutCoupler,client
0,Tue May 03 17:28:29 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,clientOutCoupler,out
0,Tue May 03 17:28:29 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,clientOutCoupler,coupler
0,Tue May 03 17:28:29 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,nioManager,manager
0,Tue May 03 17:28:29 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,aServerPort,a
0,Tue May 03 17:28:29 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,aServerPort,server
0,Tue May 03 17:28:29 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,aServerPort,port
0,Tue May 03 17:28:29 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,socketChannel,socket
0,Tue May 03 17:28:29 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,socketChannel,channel
0,Tue May 03 17:28:29 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,broadcastIPCMechanism1,broadcast
0,Tue May 03 17:28:29 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,broadcastIPCMechanism1,mechanism
0,Tue May 03 17:28:29 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,boundedBuffer,bounded
0,Tue May 03 17:28:29 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,boundedBuffer,buffer
0,Tue May 03 17:28:29 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,reader,reader
0,Tue May 03 17:28:29 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,readThread,read
0,Tue May 03 17:28:29 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,readThread,thread
0,Tue May 03 17:28:29 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,aPrefix,a
0,Tue May 03 17:28:29 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,aPrefix,prefix
0,Tue May 03 17:28:29 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,args,args
0,Tue May 03 17:28:29 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,fake,fake
0,Tue May 03 17:28:29 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,rmiRegistry,registry
0,Tue May 03 17:28:29 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,aNewCommand,a
0,Tue May 03 17:28:29 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,aNewCommand,new
0,Tue May 03 17:28:29 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,aNewCommand,command
0,Tue May 03 17:28:29 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,proposalNumber,proposal
0,Tue May 03 17:28:29 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,proposalNumber,number
0,Tue May 03 17:28:29 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,mechanism,mechanism
0,Tue May 03 17:28:29 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,aCommand,a
0,Tue May 03 17:28:29 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,aCommand,command
0,Tue May 03 17:28:29 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,aCode,a
0,Tue May 03 17:28:29 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,aCode,code
0,Tue May 03 17:28:29 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,newValue,new
0,Tue May 03 17:28:29 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,newValue,value
0,Tue May 03 17:28:29 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,broadcast,broadcast
0,Tue May 03 17:28:29 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,aServerAddress,a
0,Tue May 03 17:28:29 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,aServerAddress,server
0,Tue May 03 17:28:29 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,aServerAddress,address
0,Tue May 03 17:28:29 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,clientName,client
0,Tue May 03 17:28:29 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,clientName,name
0,Tue May 03 17:28:29 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,aSocketChannel,a
0,Tue May 03 17:28:29 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,aSocketChannel,socket
0,Tue May 03 17:28:29 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,aSocketChannel,channel
0,Tue May 03 17:28:29 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,arg0,arg
0,Tue May 03 17:28:29 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,arg1,arg
0,Tue May 03 17:28:29 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,arg2,arg
0,Tue May 03 17:28:29 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,copy,copy
0,Tue May 03 17:28:29 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,aMessage,a
0,Tue May 03 17:28:29 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,aMessage,message
0,Tue May 03 17:28:29 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,bufferCommand,buffer
0,Tue May 03 17:28:29 EDT 2022,true,client\ClientConfigure.java,nameInDictionary,bufferCommand,command
0,Tue May 03 17:28:29 EDT 2022,true,client\ClientConfigure.java,variableHasInterfaceType,ServerRemoteInterfaceGIPC,server
0,Tue May 03 17:28:29 EDT 2022,true,client\ClientConfigure.java,variableHasInterfaceType,ServerRemoteInterfaceGIPC,serverGIPC
0,Tue May 03 17:28:29 EDT 2022,true,client\ClientConfigure.java,variableHasInterfaceType,ReadThreadInterface,reader
0,Tue May 03 17:28:29 EDT 2022,true,client\ClientConfigure.java,classHasExactlyOneInterface,client.ClientConfigure,No Tag
0,Tue May 03 17:28:29 EDT 2022,true,client\ClientConfigure.java,methodAccessModifierUnmatched,setTracing:->void,protected,private,2,[client.ClientConfigure],[private]
0,Tue May 03 17:28:29 EDT 2022,true,client\ClientConfigure.java,publicMethodsOverride,[]
0,Tue May 03 17:28:29 EDT 2022,true,client\ClientConfigure.java,expectedSignature,written:java.nio.channels.SocketChannel;java.nio.ByteBuffer;int->void,client.ClientConfigure:[@DistributedTags.CLIENT_CONFIGURER+@DistributedTags.NIO]
0,Tue May 03 17:28:29 EDT 2022,true,client\ClientConfigure.java,expectedSignature,connected:java.nio.channels.SocketChannel->void,client.ClientConfigure:[@DistributedTags.CLIENT_CONFIGURER+@DistributedTags.NIO]
0,Tue May 03 17:28:29 EDT 2022,true,client\ClientConfigure.java,expectedSignature,nioInit:String[]->void,client.ClientConfigure:[@DistributedTags.CLIENT_CONFIGURER+@DistributedTags.NIO]
0,Tue May 03 17:28:29 EDT 2022,true,client\ClientConfigure.java,expectedSignature,notConnected:java.nio.channels.SocketChannel;Exception->void,client.ClientConfigure:[@DistributedTags.CLIENT_CONFIGURER+@DistributedTags.NIO]
0,Tue May 03 17:28:29 EDT 2022,true,client\ClientConfigure.java,classHasAtLeastOneInterface,client.ClientConfigure,No Tag
0,Tue May 03 17:28:29 EDT 2022,true,client\ClientConfigure.java,expectedMethodCall,assignments.util.mainArgs.ClientArgsProcessor!getServerHost:String[]->String,Some method (processArgs:String[]->void),client.ClientConfigure:[@DistributedTags.CLIENT_CONFIGURER+@DistributedTags.NIO]
