Id,Prediction,Date,File,StartTime,ElapsedTime,BusyTime,Commands,editOrInsertPercentage,debugPercentage,navigationPercentage,focusPercentage,removePercentage,editPercentage,COMMAND_RATE,NAVIGATION_RATE,DEBUG_RATE,FOCUS_RATE,EDIT_RATE,REMOVE_RATE,INSERT_RATE,webLinkTimes,Web Page Visits
23,,Fri Apr 01 21:52:05 EDT 2022,RMIClient.java,1648864325375,76356,0,(R)2(I)2(R)1(I)1(R)1(I)1(R)1(I)9(R)2(F)2(I)1,0.6086956521739131,0.0,0.0,8.695652173913043,0.0,0.0,0.3026315789473684,0.0,0.0,0.02631578947368421,0.0,0.09210526315789473,0.18421052631578946,0.0,[]
24,,Fri Apr 01 21:53:22 EDT 2022,RMIClient.java,1648864402677,23005,0,(I)3(F)1(I)1(N)2(F)1(I)3(F)1(I)1,0.6153846153846154,0.0,15.384615384615385,23.076923076923077,0.0,0.0,0.5652173913043478,0.08695652173913043,0.0,0.13043478260869565,0.0,0.0,0.34782608695652173,0.0,[]
25,,Fri Apr 01 21:53:45 EDT 2022,RMIClient.java,1648864425682,68032,0,(N)2(F)3(I)3(R)1(I)3,0.5,0.0,16.666666666666664,25.0,0.0,0.0,0.17647058823529413,0.029411764705882353,0.0,0.04411764705882353,0.0,0.014705882352941176,0.08823529411764706,0.0,[]
26,,Fri Apr 01 21:54:53 EDT 2022,RMIClient.java,1648864493945,44721,0,(I)2(F)2(I)16,0.9,0.0,0.0,10.0,0.0,0.0,0.45454545454545453,0.0,0.0,0.045454545454545456,0.0,0.0,0.4090909090909091,0.0,[]
27,,Fri Apr 01 21:55:39 EDT 2022,RMIClient.java,1648864539505,-139497,-139497,(R)1(I)3(F)4(I)5(F)1(I)2(R)1,0.5882352941176471,0.0,0.0,29.411764705882355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
28,,Fri Apr 01 21:53:22 EDT 2022,RMIClient.java,1648864402664,181088,0,(I)1(R)1(I)1(R)1(I)1(R)1(I)1(R)1(I)7(R)1(I)2(R)1(I)3(N)1,0.6956521739130435,0.0,4.3478260869565215,0.0,0.0,0.0,0.1270718232044199,0.0055248618784530384,0.0,0.0,0.0,0.03314917127071823,0.08839779005524862,0.0,[]
29,,Fri Apr 01 21:56:24 EDT 2022,RMIClient.java,1648864584357,26154,0,(N)1(F)3(I)5(F)1(I)1(F)1(I)3(F)1(I)1(N)1,0.5555555555555556,0.0,11.11111111111111,33.33333333333333,0.0,0.0,0.6923076923076923,0.07692307692307693,0.0,0.23076923076923078,0.0,0.0,0.38461538461538464,0.0,[]
30,,Fri Apr 01 21:56:51 EDT 2022,RMIClient.java,1648864611385,36460,0,(N)1(F)1(I)5(F)1(I)1(N)3(F)1(I)3(F)1(I)1,0.5555555555555556,0.0,22.22222222222222,22.22222222222222,0.0,0.0,0.5,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.2777777777777778,0.0,[]
31,,Fri Apr 01 21:57:32 EDT 2022,RMIClient.java,1648864652064,-60579,-60579,(N)2(F)3(I)14,0.7368421052631579,0.0,10.526315789473683,15.789473684210526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
32,,Fri Apr 01 21:56:48 EDT 2022,RMIClient.java,1648864608629,82354,0,(I)24,1.0,0.0,0.0,0.0,0.0,0.0,0.2926829268292683,0.0,0.0,0.0,0.0,0.0,0.2926829268292683,0.0,[]
33,,Fri Apr 01 21:58:11 EDT 2022,RMIClient.java,1648864691334,24085,0,(I)13(F)1(I)1(N)2,0.8235294117647058,0.0,11.76470588235294,5.88235294117647,0.0,0.0,0.7083333333333334,0.08333333333333333,0.0,0.041666666666666664,0.0,0.0,0.5833333333333334,0.0,[]
34,,Fri Apr 01 21:58:35 EDT 2022,RMIClient.java,1648864715419,46307,0,(F)1(I)4(F)1(I)1(N)2(F)1(I)3,0.6153846153846154,0.0,15.384615384615385,23.076923076923077,0.0,0.0,0.2826086956521739,0.043478260869565216,0.0,0.06521739130434782,0.0,0.0,0.17391304347826086,0.0,[]
35,,Fri Apr 01 21:59:22 EDT 2022,RMIClient.java,1648864762422,21316,0,(I)8(F)2(I)6,0.875,0.0,0.0,12.5,0.0,0.0,0.7619047619047619,0.0,0.0,0.09523809523809523,0.0,0.0,0.6666666666666666,0.0,[]
36,,Fri Apr 01 21:59:44 EDT 2022,RMIAndGIPCClient.java,1648864784052,-70474,-70474,(F)1(I)1(N)2(F)1(I)8,0.6923076923076923,0.0,15.384615384615385,15.384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
37,,Fri Apr 01 21:58:51 EDT 2022,RMIAndGIPCClient.java,1648864731004,96620,0,(I)22,1.0,0.0,0.0,0.0,0.0,0.0,0.22916666666666666,0.0,0.0,0.0,0.0,0.0,0.22916666666666666,0.0,[]
38,,Fri Apr 01 22:00:27 EDT 2022,RMIAndGIPCClient.java,1648864827753,14551,0,(I)12(D)1(F)2,0.8,6.666666666666667,0.0,13.333333333333334,0.0,0.0,1.0714285714285714,0.0,0.07142857142857142,0.14285714285714285,0.0,0.0,0.8571428571428571,0.0,[]
39,,Fri Apr 01 22:00:45 EDT 2022,RMIAndGIPCClient.java,1648864845624,149979,0,(D)1(F)2(I)1(F)4(I)1,0.2222222222222222,11.11111111111111,0.0,66.66666666666666,0.0,0.0,0.06040268456375839,0.0,0.006711409395973154,0.040268456375838924,0.0,0.0,0.013422818791946308,0.0,[]
40,,Fri Apr 01 22:03:17 EDT 2022,RemoteClientObject.java,1648864997654,22593,0,(F)2(I)8(R)1(I)3(R)2,0.6875,0.0,0.0,12.5,0.0,0.0,0.7272727272727273,0.0,0.0,0.09090909090909091,0.0,0.13636363636363635,0.5,0.0,[]
41,,Fri Apr 01 22:03:40 EDT 2022,RMIAndGIPCClient.java,1648865020506,26369,0,(R)1(I)1(R)1(I)3(R)1(I)2(R)2(I)2,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.19230769230769232,0.3076923076923077,0.0,[]
42,,Fri Apr 01 22:04:06 EDT 2022,RMIAndGIPCClient.java,1648865046875,36628,0,(I)4(F)1(I)1(N)2(F)1(I)2(R)1(I)4,0.6875,0.0,12.5,12.5,0.0,0.0,0.4444444444444444,0.05555555555555555,0.0,0.05555555555555555,0.0,0.027777777777777776,0.3055555555555556,0.0,[]
43,,Fri Apr 01 22:04:43 EDT 2022,RMIAndGIPCClient.java,1648865083881,-256131,-256131,(I)4(F)1(I)1(N)2(F)1(I)3(F)1(I)1(N)1(I)3,0.6666666666666666,0.0,16.666666666666664,16.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
44,,Fri Apr 01 22:03:30 EDT 2022,RMIAndGIPCClient.java,1648865010464,113200,0,(R)1(I)1(R)4(I)4(R)1(I)3(R)1(I)4(N)2,0.5714285714285714,0.0,9.523809523809524,0.0,0.0,0.0,0.18584070796460178,0.017699115044247787,0.0,0.0,0.0,0.061946902654867256,0.10619469026548672,0.0,[]
45,,Fri Apr 01 22:05:25 EDT 2022,RMIAndGIPCClient.java,1648865125031,29295,0,(F)1(I)3(F)1(I)1(N)2(F)1(I)3(R)1(I)2,0.6,0.0,13.333333333333334,20.0,0.0,0.0,0.5172413793103449,0.06896551724137931,0.0,0.10344827586206896,0.0,0.034482758620689655,0.3103448275862069,0.0,[]
46,,Fri Apr 01 22:05:54 EDT 2022,RMIAndGIPCClient.java,1648865154639,23925,0,(I)8(F)1(I)1(N)2(F)1(I)3(F)1,0.7058823529411765,0.0,11.76470588235294,17.647058823529413,0.0,0.0,0.7391304347826086,0.08695652173913043,0.0,0.13043478260869565,0.0,0.0,0.5217391304347826,0.0,[]
47,,Fri Apr 01 22:06:18 EDT 2022,RMIAndGIPCClient.java,1648865178713,3091,3091,(I)12(R)1(I)12,0.96,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,0.3333333333333333,8.0,0.0,[]
48,,Fri Apr 01 22:06:21 EDT 2022,RMIAndGIPCClient.java,1648865181789,25014,0,(N)2(F)1(I)4(F)1(I)1(N)2(F)1(I)1(R)1(I)3,0.5294117647058824,0.0,23.52941176470588,17.647058823529413,0.0,0.0,0.68,0.16,0.0,0.12,0.0,0.04,0.36,0.0,[]
49,,Fri Apr 01 22:06:48 EDT 2022,RMIAndGIPCClient.java,1648865208219,32646,0,(I)6(F)1(I)1(N)2(F)1(I)3(F)1(I)1,0.6875,0.0,12.5,18.75,0.0,0.0,0.5,0.0625,0.0,0.09375,0.0,0.0,0.34375,0.0,[]
50,,Fri Apr 01 22:07:20 EDT 2022,RMIAndGIPCClient.java,1648865240865,-32366,-32366,(N)2(F)1(I)3(F)1(I)1(N)1(I)8(R)1(I)3,0.7142857142857143,0.0,14.285714285714285,9.523809523809524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
51,,Fri Apr 01 22:07:07 EDT 2022,RMIAndGIPCClient.java,1648865227569,60905,0,(I)12(N)1(F)1(I)4(F)1(I)1,0.85,0.0,5.0,10.0,0.0,0.0,0.3333333333333333,0.016666666666666666,0.0,0.03333333333333333,0.0,0.0,0.2833333333333333,0.0,[]
52,,Fri Apr 01 22:08:09 EDT 2022,RMIAndGIPCClient.java,1648865289422,37910,0,(N)2(F)3(I)10(F)1(I)1(N)1,0.6111111111111112,0.0,16.666666666666664,22.22222222222222,0.0,0.0,0.4864864864864865,0.08108108108108109,0.0,0.10810810810810811,0.0,0.0,0.2972972972972973,0.0,[]
53,,Fri Apr 01 22:08:49 EDT 2022,RMIAndGIPCClient.java,1648865329222,37608,0,(N)1(F)1(I)3(F)1(I)1(N)2(F)1(I)1,0.45454545454545453,0.0,27.27272727272727,27.27272727272727,0.0,0.0,0.2972972972972973,0.08108108108108109,0.0,0.08108108108108109,0.0,0.0,0.13513513513513514,0.0,[]
54,,Fri Apr 01 22:09:37 EDT 2022,RMIClient.java,1648865377838,43603,0,(I)4(R)1(I)4,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.20930232558139536,0.0,0.0,0.0,0.0,0.023255813953488372,0.18604651162790697,0.0,[]
55,,Fri Apr 01 22:10:21 EDT 2022,RMIClient.java,1648865421655,47195,0,(I)2(F)1(I)1(N)2(F)1(I)3(F)1(I)3(N)1,0.6,0.0,20.0,20.0,0.0,0.0,0.3191489361702128,0.06382978723404255,0.0,0.06382978723404255,0.0,0.0,0.19148936170212766,0.0,[]
56,,Fri Apr 01 22:11:09 EDT 2022,RMIClient.java,1648865469798,-105680,-105680,(N)1(F)1(I)3(F)1(I)16,0.8636363636363636,0.0,4.545454545454546,9.090909090909092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
57,,Fri Apr 01 22:09:44 EDT 2022,RMIClient.java,1648865384137,120358,0,(I)2(R)1(I)5(N)2(F)1(I)3(F)1(I)1(N)1,0.6470588235294118,0.0,17.647058823529413,11.76470588235294,0.0,0.0,0.14166666666666666,0.025,0.0,0.016666666666666666,0.0,0.008333333333333333,0.09166666666666666,0.0,[]
58,,Fri Apr 01 22:11:47 EDT 2022,RMIClient.java,1648865507601,-21442,-21442,(N)1(F)7(I)11,0.5789473684210527,0.0,5.263157894736842,36.84210526315789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
59,,Fri Apr 01 22:11:43 EDT 2022,RMIClient.java,1648865503499,21022,0,(I)13(F)2(I)1(F)2(I)1(F)2,0.7142857142857143,0.0,0.0,28.57142857142857,0.0,0.0,1.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.7142857142857143,0.0,[]
60,,Fri Apr 01 22:12:04 EDT 2022,RMIClient.java,1648865524609,13991,0,(F)8(I)3(F)1,0.25,0.0,0.0,75.0,0.0,0.0,0.9230769230769231,0.0,0.0,0.6923076923076923,0.0,0.0,0.23076923076923078,0.0,[]
61,,Fri Apr 01 22:12:18 EDT 2022,RMIClient.java,1648865538812,40724,0,(I)1(N)2(F)1(I)2(R)1(F)2(I)4(F)1,0.5,0.0,14.285714285714285,28.57142857142857,0.0,0.0,0.35,0.05,0.0,0.1,0.0,0.025,0.175,0.0,[]
62,,Fri Apr 01 22:12:59 EDT 2022,RMIClient.java,1648865579689,173414,0,(F)1(D)1(F)2(D)1(F)1,0.0,33.33333333333333,0.0,66.66666666666666,0.0,0.0,0.03468208092485549,0.0,0.011560693641618497,0.023121387283236993,0.0,0.0,0.0,0.0,[]
63,,Fri Apr 01 22:15:53 EDT 2022,RMIClient.java,1648865753103,60739,0,(F)3(I)2(R)1(I)3(F)1(I)1(N)2(F)1(I)2,0.5,0.0,12.5,31.25,0.0,0.0,0.26666666666666666,0.03333333333333333,0.0,0.08333333333333333,0.0,0.016666666666666666,0.13333333333333333,0.0,[]
64,,Fri Apr 01 22:16:53 EDT 2022,RMIClient.java,1648865813842,-264801,-264801,(I)3(I R)1(I)4(F)1(I)12,0.9523809523809523,0.0,0.0,4.761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
65,,Fri Apr 01 22:12:29 EDT 2022,RMIClient.java,1648865549062,283616,0,(I)1(R)1(I)4(R)1(I)3(R)1(I)2(N)2(F)1(I)4(F)1,0.6666666666666666,0.0,9.523809523809524,9.523809523809524,0.0,0.0,0.07420494699646643,0.007067137809187279,0.0,0.007067137809187279,0.0,0.01060070671378092,0.04946996466431095,0.0,[]
66,,Fri Apr 01 22:17:12 EDT 2022,RMIClient.java,1648865832831,39175,0,(I)1(N)2(F)1(I)3(F)1(I)1(N)2(F)1(I)6,0.6111111111111112,0.0,22.22222222222222,16.666666666666664,0.0,0.0,0.46153846153846156,0.10256410256410256,0.0,0.07692307692307693,0.0,0.0,0.28205128205128205,0.0,[]
67,,Fri Apr 01 22:17:52 EDT 2022,RMIClient.java,1648865872219,15880,0,(I)4(R)1(I)11,0.9375,0.0,0.0,0.0,0.0,0.0,1.0666666666666667,0.0,0.0,0.0,0.0,0.06666666666666667,1.0,0.0,[]
68,,Fri Apr 01 22:18:08 EDT 2022,RMIClient.java,1648865888209,6127,6127,(I)11(R)1(I)6(R)1(I)2(R)1(I)1,0.8695652173913043,0.0,0.0,0.0,0.0,0.0,3.8333333333333335,0.0,0.0,0.0,0.0,0.5,3.3333333333333335,0.0,[]
69,,Fri Apr 01 22:18:14 EDT 2022,RMIClient.java,1648865894336,5693,5693,(I)17(F)2(I)5,0.9166666666666666,0.0,0.0,8.333333333333332,0.0,0.0,4.8,0.0,0.0,0.4,0.0,0.0,4.4,0.0,[]
70,,Fri Apr 01 22:18:20 EDT 2022,RMIClient.java,1648865900703,46011,0,(I)9(F)1(I)1(N)2(F)1(I)1,0.7333333333333333,0.0,13.333333333333334,13.333333333333334,0.0,0.0,0.32608695652173914,0.043478260869565216,0.0,0.043478260869565216,0.0,0.0,0.2391304347826087,0.0,[]
71,,Fri Apr 01 22:19:06 EDT 2022,ClientInterface.java,1648865946803,34606,0,(I)4,1.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.0,[]
72,,Fri Apr 01 22:19:41 EDT 2022,RMIAndGIPCClient.java,1648865981541,28195,0,(I)12(R)1,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.4642857142857143,0.0,0.0,0.0,0.0,0.03571428571428571,0.42857142857142855,0.0,[]
73,,Fri Apr 01 22:20:09 EDT 2022,RMIServer.java,1648866009888,38708,0,(R)5(I)1(F)2(I)4,0.4166666666666667,0.0,0.0,16.666666666666664,0.0,0.0,0.3157894736842105,0.0,0.0,0.05263157894736842,0.0,0.13157894736842105,0.13157894736842105,0.0,[]
74,,Fri Apr 01 22:20:50 EDT 2022,RMIClient.java,1648866050229,22234,0,(I)3(R)1(I)1(D)3(F)2,0.4,30.0,0.0,20.0,0.0,0.0,0.45454545454545453,0.0,0.13636363636363635,0.09090909090909091,0.0,0.045454545454545456,0.18181818181818182,0.0,[]
75,,Fri Apr 01 22:21:16 EDT 2022,RMIClient.java,1648866076059,-122202,-122202,(I)1(F)2(I)3(F)1(I)7,0.7857142857142857,0.0,0.0,21.428571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
76,,Fri Apr 01 22:19:13 EDT 2022,RMIClient.java,1648865953862,498790,0,(I)7(R)1(I)1(R)1(I)1(N)2(F)1,0.6428571428571429,0.0,14.285714285714285,7.142857142857142,0.0,0.0,0.028112449799196786,0.004016064257028112,0.0,0.002008032128514056,0.0,0.004016064257028112,0.018072289156626505,0.0,[]
77,,Fri Apr 01 22:27:33 EDT 2022,RMIClient.java,1648866453677,61888,0,(I)6(F)1(I)1(N)3(F)1(I)2,0.6428571428571429,0.0,21.428571428571427,14.285714285714285,0.0,0.0,0.22950819672131148,0.04918032786885246,0.0,0.03278688524590164,0.0,0.0,0.14754098360655737,0.0,[]
78,,Fri Apr 01 22:28:35 EDT 2022,RMIClient.java,1648866515779,768243,0,(I)4(F)1(I)1(N)2(F)1(I)1(F)2(I)1,0.5384615384615384,0.0,15.384615384615385,30.76923076923077,0.0,0.0,0.016927083333333332,0.0026041666666666665,0.0,0.005208333333333333,0.0,0.0,0.009114583333333334,0.0,[]
79,,Fri Apr 01 22:41:24 EDT 2022,RMIClientInterface.java,1648867284022,21169,0,(I)1(R)1(I)6(R)1(I)4(F)1,0.7857142857142857,0.0,0.0,7.142857142857142,0.0,0.0,0.6666666666666666,0.0,0.0,0.047619047619047616,0.0,0.09523809523809523,0.5238095238095238,0.0,[]
80,,Fri Apr 01 22:41:45 EDT 2022,RMIClientInterface.java,1648867305285,17248,0,(F)1(I)19,0.95,0.0,0.0,5.0,0.0,0.0,1.1764705882352942,0.0,0.0,0.058823529411764705,0.0,0.0,1.1176470588235294,0.0,[]
81,,Fri Apr 01 22:42:02 EDT 2022,RMIClientInterface.java,1648867322580,-22370,-22370,(I)16(R)1(I)3(R)1(I)1,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
82,,Fri Apr 01 22:41:40 EDT 2022,Coupler.java,1648867300686,41047,0,(I)5(R)1(I)2(R)1(I)4(F)2(I)2,0.7647058823529411,0.0,0.0,11.76470588235294,0.0,0.0,0.4146341463414634,0.0,0.0,0.04878048780487805,0.0,0.04878048780487805,0.3170731707317073,0.0,[]
83,,Fri Apr 01 22:42:23 EDT 2022,Coupler.java,1648867343052,37919,0,(I)1(F)1(I)1(N)2(F)1(I)3(F)1(I)1(N)2(F)1(I)2,0.5,0.0,25.0,25.0,0.0,0.0,0.43243243243243246,0.10810810810810811,0.0,0.10810810810810811,0.0,0.0,0.21621621621621623,0.0,[]
84,,Fri Apr 01 22:43:01 EDT 2022,MyRegistry.java,1648867381787,30234,0,(I)7(F)2,0.7777777777777778,0.0,0.0,22.22222222222222,0.0,0.0,0.3,0.0,0.0,0.06666666666666667,0.0,0.0,0.23333333333333334,0.0,[]
85,,Fri Apr 01 22:43:33 EDT 2022,GIPCServer.java,1648867413522,81134,0,(D)1(F)2(I)1(F)2(I)1(F)4,0.18181818181818182,9.090909090909092,0.0,72.72727272727273,0.0,0.0,0.13580246913580246,0.0,0.012345679012345678,0.09876543209876543,0.0,0.0,0.024691358024691357,0.0,[]
